""	"CO01"	"CO02"	"CO03"	"CO04"	"CO05"	"CO06"	"CO07"	"CO08"	"CO09"	"CO10"	"CO11"	"CO12"	"CO13"	"CO14"	"CO15"	"CO16"	"CO17"	"CO18"	"CO19"	"CO20"	"CO21"	"CO22"	"CO23"	"CO24"	"CO25"	"CO26"	"CO27"	"CO28"	"CO29"	"CO30"	"CO31"	"CO32"	"CO33"	"CO34"	"CO35"	"CO36"	"CO37"	"CO38"	"CO39"	"CO40"	"CO41"	"CO42"	"CO43"	"CO44"	"CO45"	"CO46"	"CO47"	"CO48"	"CO49"	"CO50"	"CO51"	"CO52"	"CO53"	"CO54"	"CO55"	"CO56"	"CO57"	"CO58"	"CO59"	"CO60"	"CO61"	"CO62"	"GR01"	"GR02"	"GR03"	"GR04"	"GR05"	"GR06"	"GR07"	"GR08"	"GR09"	"GR10"	"GR11"	"GR12"	"GR13"	"GR14"	"GR15"	"GR16"	"GR17"	"GR18"	"GR19"	"GR20"	"GR21"	"GR22"	"GR23"	"GR24"	"GR25"	"GR26"	"GR27"	"GR28"	"GR29"	"GR30"	"GR31"	"GR32"	"GR33"	"GR34"	"GR35"	"GR36"	"GS01"	"GS02"	"GS03"	"GS04"	"GS05"	"GS06"	"GS07"	"GS08"	"GS09"	"GS10"	"GS11"	"GS12"	"GS13"	"GS14"	"GS15"	"GS16"	"GS17"	"GS18"	"GS19"	"GS20"	"GS21"	"GS22"	"GS23"	"GS24"	"GS25"	"GS26"	"GS27"	"GS28"	"GS29"	"GS30"	"GS31"	"GS32"	"GS33"	"GS34"	"GS35"	"GS36"	"GS37"	"GS38"	"GS39"	"GS40"	"GS41"	"GS42"	"GS43"	"GS44"	"GS45"	"GS46"	"GS47"	"GS48"	"GS49"	"GS50"	"GS51"	"GS52"	"GS53"	"GS54"	"GS55"	"GS56"	"GS57"	"GS58"	"GS59"	"GS60"	"GS61"	"GS62"	"GS63"	"GS64"
"GR08"	0.443108203789618	0.490388101048036	0.399552504670463	0.420275127699253	0.344662835104579	0.542444736578131	0.449644001234556	0.433217114670867	0.410846725985803	0.603326989646894	0.593504073265536	0.541847489150656	0.506440374596479	0.392772217150544	0.517243211083253	0.409139674248749	0.429967010748112	0.418935180668035	0.483017607379153	0.377751072778803	0.402193458504109	0.462119991838753	0.481270749606854	0.466575379980835	0.417719868999192	0.474232804232806	0.403282826932232	0.600632615423418	0.361690508823026	0.352888222055514	0.502019028213334	0.474146373310705	0.379685695854635	0.457480413424893	0.551085040158462	0.607149295066837	0.463303950375453	0.459537172128094	0.645299662626254	0.384269347774494	0.562734147080238	0.582610429753716	0.51785143575271	0.337193952662144	0.329127906347127	0.455517712649415	0.425476943202881	0.444739922432535	0.50902542600656	0.516423869644979	0.486409202600737	0.434291747013264	0.469930360558608	0.476181639848369	0.50975065797123	0.497657837820217	0.438135498825141	0.494696147226269	0.453654658171544	0.495572944581414	0.425485310184115	0.412964437081821	0.541070707500056	0.606709342670029	0.307693544841932	0.620601881685787	0.613970746397079	0.460741248040408	0.479249725737834	0	0.521487843466472	0.564883039994855	0.667246249680187	0.688340561444162	0.604057553188651	0.650927550296743	0.514031746031748	0.578668152808221	0.573635647996918	0.497524221898314	0.474994097319112	0.653854915527209	0.540361291268185	0.522316308736431	0.664551223934725	0.67806331626354	0.596011085029384	0.58909587904637	0.642196875217447	0.384984521781979	0.380384545269323	0.369167751157384	0.588196268874561	0.672722222518979	0.688266405067072	0.818596757531676	0.531296085619181	0.42797557297627	0.379873599201002	0.321878678110574	0.298685859332327	0.488750817180185	0.488662525172134	0.789374906694533	0.501175321953317	0.377026801885324	0.382807542136797	0.441762660291244	0.466707855060214	0.425069771760327	0.651851296657175	0.708535605208169	0.407803405906446	0.427081095019125	0.42309482910854	0.486610817878073	0.526636018736128	0.425556655255033	0.429533033926738	0.607364160218778	0.420955892203569	0.50292506022183	0.51825351961022	0.501681831903059	0.450606779932256	0.618348819254015	0.578585037063128	0.556006905656547	0.602609340885196	0.509908816531197	0.872658135908227	0.353612985866676	0.5611620877784	0.463037096343742	0.47897627299387	0.514984432794914	0.496007968085051	0.50851264062968	0.413721102857541	0.399351970952669	0.400295758261117	0.487278955302104	0.457404754467414	0.447379500188916	0.440112566295056	0.37660962566845	0.484773104176092	0.548893366579301	0.522539799154051	0.51225954323447	0.480177317741605	0.570277108367901	0.591320466688478	0.673570899090063	0.469197045992173	0.510312120877913	0.464223309927179	0.552284011379496	0.481686418187877	0.526311547203881	0.43722348059866	0.518161593314114
"GR09"	0.520535685748078	0.391241250252337	0.529900768876918	0.423152180429821	0.532367653528429	0.537819554074701	0.442942217930149	0.514258714258717	0.505701272519763	0.526313820434301	0.602250399939879	0.411012199853434	0.454073795585158	0.536275985248156	0.53779001263952	0.394949351458267	0.648201793914428	0.415774801858434	0.548937372332569	0.541749092644122	0.526525278375218	0.565371330814128	0.448393207198084	0.474577862717702	0.420655132565491	0.485170802483627	0.557012742597379	0.639512895348781	0.491265951244794	0.529748011756573	0.600342383308817	0.482257285814612	0.480810543405182	0.531357767482664	0.434416154521515	0.472906051174708	0.493788683552088	0.487485907553554	0.581842782479509	0.52018883522604	0.595855366432543	0.586200329067452	0.56511812098867	0.542643345074477	0.479574119574122	0.404197838736495	0.572644122949743	0.601686111337743	0.503658576244732	0.559050748607247	0.46230593807561	0.607521100140128	0.451181580346929	0.669921906319658	0.488411495796173	0.463564328222443	0.472441323843191	0.54848285840902	0.448384196214808	0.533007652068656	0.455743256076452	0.471473816651486	0.534690379258628	0.573418246382517	0.405127539851139	0.530029672305132	0.508187476955782	0.536028138469758	0.407488142964289	0.521487843466472	0	0.098841799050514	0.601631707766407	0.613091261093959	0.583760826384892	0.642848310529291	0.543047346747181	0.468848774320436	0.493069841526959	0.422021223713504	0.397556594381684	0.601873661384313	0.610669903168786	0.607880608361008	0.634455591155002	0.634984902192469	0.634544395831	0.632464197054269	0.578611634295217	0.422319663898222	0.417193767772771	0.459098730909875	0.779744546052878	0.627173778402516	0.653564978068293	0.853634431455899	0.534842724550267	0.592686845595612	0.544517896492172	0.466475194407568	0.40707104521452	0.448308013825258	0.489301428809939	0.756676557863502	0.45753154974937	0.391601684215092	0.425399924082211	0.360652683717976	0.383067557080872	0.514884476633716	0.652729196355318	0.623118564220038	0.526648118764539	0.546647167154159	0.525102378858432	0.503501928637699	0.359381755887715	0.421008142141174	0.396916160150157	0.537299060000223	0.614694265691951	0.466835332233808	0.442286917861392	0.432231764322212	0.481124921342637	0.620567661443155	0.462343490215283	0.440184090406931	0.50385101859577	0.528387654228232	0.864058326871717	0.454680631681774	0.568302882597014	0.440517065085194	0.434140782074855	0.530765227003218	0.523566591664568	0.552263267990773	0.601910330754283	0.470378012138862	0.480882885056087	0.558573724496749	0.463469203783958	0.452981963447956	0.456943595564484	0.535844458343221	0.381764680333568	0.720959900515114	0.454487022360218	0.382652864682221	0.375816165864727	0.454881106549478	0.457688247712882	0.564413921596243	0.519906966226805	0.519153764014954	0.452771545827636	0.518657082710707	0.45836177104662	0.509213556199716	0.541382106880659	0.574658065897598
"GR10"	0.527154005414879	0.398159172334312	0.565669133215468	0.451599763199205	0.5481011219536	0.540023444917707	0.452025791550383	0.538327423008835	0.536189210736118	0.529823440121439	0.602216920064629	0.410140475985914	0.472933771502589	0.562293668188241	0.567536986827783	0.429238759976922	0.651633735351985	0.424252987505315	0.592929839757475	0.561788448490487	0.563685886827675	0.590088583420554	0.454359897285083	0.477992856002781	0.455350174910093	0.502594144038788	0.606736561537764	0.636005637758204	0.513953738569127	0.547185252185902	0.63039456638216	0.533118303083321	0.518931078997973	0.547690979715153	0.434517300205596	0.475077257482865	0.476762750415543	0.508404755026271	0.583423667331176	0.55347077696844	0.645006113220044	0.60626782729732	0.572584815183733	0.568770230953569	0.508155692662602	0.437014996948299	0.596924020681804	0.631561546424725	0.494388212545779	0.592520709545913	0.481765939780627	0.649423607728533	0.463353265844744	0.699644704390859	0.50305308653775	0.466685596339297	0.49025041433741	0.580836539126645	0.459338666321214	0.524707048078584	0.474857374611332	0.496692607003897	0.556243594123682	0.589864485436693	0.471389557713754	0.554583126497319	0.531046705137354	0.551987183967061	0.441889225243442	0.564883039994855	0.098841799050514	0	0.605115588591696	0.626737412768907	0.619935522285585	0.680980214622862	0.591783792978805	0.497870553333086	0.520244494304643	0.47051538842584	0.444293478260873	0.617916167664677	0.626332479634824	0.615467578587404	0.633371371140824	0.644617502211202	0.653692790102167	0.660965509871501	0.5859098120412	0.4802991981919	0.473575330510396	0.491758123981827	0.785518127669558	0.627429197056791	0.663670452110568	0.871822841650428	0.54874589903694	0.618314868742013	0.570572271768398	0.502664931446195	0.469766590980021	0.476426202720242	0.494072249325116	0.775992114511013	0.48031454085033	0.417933417933422	0.450961320234742	0.379184957085767	0.407440887853015	0.545466020536411	0.659749117824258	0.619243483035978	0.545192661742732	0.559977977848311	0.541510519439326	0.516983376131916	0.373949465256686	0.439252234872161	0.406206844056852	0.49232882986032	0.645318128220458	0.486024010510586	0.414576357371217	0.406623047425096	0.499391685112636	0.610166861936331	0.477906047753611	0.462356814117474	0.49370048754848	0.543499537381208	0.870980897188238	0.477508949912938	0.589696782010122	0.448886124011887	0.448094457480209	0.535738539444208	0.537730447114231	0.546257494681198	0.631162977867208	0.483625734183363	0.507762906309755	0.590668990190177	0.501401560656736	0.491035111125579	0.498760168791061	0.540942208085285	0.393313135684921	0.752736246654809	0.469128766290517	0.400672292869641	0.393065993746234	0.468824301395294	0.469573125301316	0.582495871158565	0.519762644390439	0.549363833843159	0.46395271486058	0.531155915439382	0.472109768867879	0.535281000793686	0.54662044323451	0.60193755234646
"GR11"	0.436035840403696	0.701114391846844	0.676050877612261	0.54433190247616	0.674031926663507	0.480632329389886	0.446389804301311	0.65828076866657	0.494350209376116	0.353738109316487	0.616271377149436	0.789487993224131	0.463313199326667	0.668024287516307	0.639628495844747	0.691580514739003	0.674240886209715	0.666954691716013	0.715898252030163	0.635296688204265	0.800978103577577	0.74268532864158	0.778776795963586	0.77923677530605	0.557786275759509	0.496435578978977	0.735376598371805	0.631900452488689	0.627878476822927	0.631322105682493	0.734892220791626	0.804631762634134	0.625934368870277	0.648309815722597	0.761423075490472	0.812632860820613	0.782493255790441	0.592729773235189	0.479099280990545	0.708854949750733	0.761123415582661	0.454224230907504	0.822446838943454	0.728697407564811	0.644568711243853	0.576031440436603	0.709016677415401	0.809027887689531	0.684335056180957	0.817751017155762	0.717277932240692	0.783070706432119	0.431640950792328	0.699741666407296	0.542696390987553	0.774170063291476	0.440578747431134	0.526147245367493	0.608123801266389	0.735670209029092	0.461909374210395	0.736494057858935	0.550108904148756	0.43988029204613	0.593134478635708	0.602164149704535	0.595211420215764	0.609682822150111	0.432668146410923	0.667246249680187	0.601631707766407	0.605115588591696	0	0.247972130846087	0.788848034095184	0.825619731241133	0.568386665907363	0.709684859413333	0.713173665241807	0.547395513899158	0.533999947510697	0.534444686343423	0.573054775712618	0.595608811078425	0.502419918299071	0.525464520997779	0.669372984519034	0.676978948792393	0.375992208934594	0.475096006244991	0.485831169852885	0.408706450788153	0.8355229677942	0.655254219574648	0.688373330273363	0.703854227375176	0.420965555630003	0.615640938456309	0.749915962855581	0.646410059613304	0.587002414914852	0.430241386124199	0.577645398965356	0.875961714002556	0.417219574494596	0.636530899762393	0.683126338104483	0.609530337568216	0.558536546584907	0.718268039475371	0.89708138907655	0.889259862990005	0.677575783131896	0.681510790232831	0.666631768499521	0.77904198549611	0.626203543486802	0.677538109997991	0.6668448264001	0.795794266065999	0.777208156418724	0.434999274776736	0.79507540652119	0.787305386695911	0.59834884983092	0.598028797066118	0.483695481930857	0.513856064250311	0.819955505885547	0.538636197935654	0.738802422114597	0.593958759955993	0.734249241150279	0.455190095504651	0.418827493753555	0.532402345173755	0.549867644913189	0.718404603112332	0.758194109226927	0.611060984024205	0.647132003849162	0.800450207666211	0.649520378008504	0.662100311990247	0.674032359650472	0.663076287279177	0.584660027490617	0.826113642510871	0.671918256936963	0.630872339971402	0.661244948834433	0.79152151146637	0.795168968807809	0.839253907789308	0.489703808180537	0.725723588806408	0.668851258484091	0.810920747092084	0.686335093665433	0.824110671936759	0.519747300831112	0.718404538276121
"GR12"	0.582376013518752	0.731740339965516	0.709869367432626	0.5786537038994	0.698482407085611	0.549130978075657	0.535147286095632	0.678036570806192	0.55013477228399	0.452206911568013	0.686262463228595	0.794129481665734	0.520338373867704	0.68365493514542	0.677698529373569	0.725665076027603	0.729170894143968	0.694654466267876	0.727576780663545	0.680466726983434	0.804879593754287	0.75978078855229	0.799414059373182	0.801723491944548	0.586688325476708	0.542097229049702	0.76313092224988	0.724981498232053	0.652112919351547	0.668704649639817	0.750383992693761	0.812239775815036	0.643822260843765	0.693955851250387	0.780084775058901	0.833142930355217	0.810418273193819	0.641491848774063	0.56692337788028	0.720254572873332	0.770097382013947	0.544747081712062	0.83833698679459	0.756541500297341	0.651153559122885	0.603536839426857	0.732775750472792	0.826093375939928	0.721018472291564	0.827389962815475	0.737177409499316	0.786792621729354	0.518214404801601	0.702576865246022	0.581781437203124	0.798292904452576	0.506535676494388	0.587642428009116	0.670789544172564	0.762475436895748	0.505566546005558	0.740865184904747	0.577537967547686	0.486108890619441	0.605855714195863	0.68184133017625	0.675051914938364	0.66221306158321	0.503380075345334	0.688340561444162	0.613091261093959	0.626737412768907	0.247972130846087	0	0.797671747755273	0.838710686577126	0.571167628263178	0.7480981620806	0.750471223925609	0.590868843096885	0.576204940953042	0.553110137088503	0.626139319582984	0.636040447918695	0.579461404751832	0.573512323405297	0.739089429883199	0.740647134075946	0.439994976031485	0.548785404961016	0.554730788788067	0.511084919190393	0.868095707686718	0.707948147451767	0.740786887638868	0.65857505915345	0.526898448889599	0.684117514809606	0.763218680441813	0.668593226216625	0.600027226128708	0.512208812798205	0.647268966813953	0.883520757412244	0.498012598980874	0.648252453710517	0.686546054879942	0.645598661674504	0.593479999788108	0.726183867799649	0.908177740089928	0.90034837729523	0.700539999473171	0.708813226404492	0.688041521912016	0.80189780868321	0.648802639815809	0.716537847468201	0.696739216671516	0.814216692388878	0.78152211499167	0.517054986020504	0.814452631578947	0.806868422855397	0.645535155435011	0.701676559408517	0.552239117502793	0.577199657169139	0.838920149074547	0.614476519638973	0.50600264231145	0.651914951830243	0.764479539952853	0.53812270034707	0.5116289982013	0.636357012750457	0.640017916293412	0.732212410663405	0.769625197113526	0.63269073663438	0.660787825005714	0.812286761521478	0.685394323261362	0.689349690014512	0.697907794852806	0.696436694465504	0.622737249906572	0.861542620666707	0.707538601271572	0.645696000000003	0.676709580694561	0.798752483284556	0.806633808445451	0.852022623555174	0.542568632979336	0.751835986960854	0.699793674451169	0.82142120761939	0.70591541010814	0.838047406909306	0.603117834905881	0.754340782587024
"GR13"	0.707580826739819	0.632700113654822	0.656089915961824	0.664669752151914	0.690837185745539	0.784598485408592	0.744492172737389	0.670595294218491	0.703769161979249	0.766228670208819	0.763183263473535	0.666290663173938	0.689410611235742	0.638549868766408	0.65365711097532	0.662957643424303	0.73233911872562	0.687728068796127	0.629180117595704	0.666560289346315	0.600440761826572	0.665927290499646	0.68534489821557	0.722674526906351	0.660277723450033	0.726547656221059	0.642328268778089	0.775253852460741	0.696986574269942	0.63887504221004	0.672013333050257	0.695381249625858	0.627238122092206	0.693094184060828	0.72994627665076	0.751669271203301	0.758924926657491	0.686400460188871	0.801615212904857	0.578985988140908	0.729655025780048	0.736186206679338	0.743218786913321	0.594442150107594	0.619398902664264	0.669677489353625	0.688506981740069	0.704975881381726	0.694747199922575	0.648286172262494	0.684754887299821	0.602469814279021	0.708870744238602	0.692652814458906	0.683556683318798	0.695985649444193	0.701124787775894	0.698588773758823	0.623682782264784	0.623722034879671	0.690217274273781	0.676872669754834	0.649445415845113	0.720063504454281	0.605973830973834	0.729828161342484	0.723711318024608	0.692070560027405	0.660610667408948	0.604057553188651	0.583760826384892	0.619935522285585	0.788848034095184	0.797671747755273	0	0.100861940218899	0.516679280433139	0.741520154373932	0.73967774420947	0.723545335155856	0.725511666478802	0.747363623838142	0.734030075817872	0.738457670267045	0.854150488093439	0.835792896448225	0.721937774950976	0.688923643250032	0.812513385017348	0.617456244207416	0.611129882597761	0.719972897849436	0.648538452554126	0.817961294734931	0.82557823274368	0.835016000717002	0.752206141899049	0.70168972950421	0.670029004189497	0.583364692980101	0.616573372258085	0.668017055302139	0.686179591575036	0.810168370639404	0.690434487224401	0.664770772406679	0.657171753035417	0.650192676656506	0.662331607622045	0.691975699831738	0.719292044876432	0.70261071836293	0.645220935059057	0.662856866506539	0.658783856118192	0.697383292251065	0.700982680927307	0.636811183363452	0.651206720178401	0.694102960731637	0.696501892172946	0.689703016437894	0.584494754755189	0.580306159312842	0.683552814120763	0.78784779922451	0.744717877542308	0.728721129170234	0.735328983201093	0.679569777967097	0.887238168501691	0.643669683282282	0.740202282438211	0.70979780775987	0.707184648287708	0.700780443138385	0.681527576506693	0.591983440573806	0.67563005459227	0.681408050033121	0.653243130067819	0.688424830031241	0.627032996633	0.62733442394597	0.627374449863856	0.699380038192645	0.68354778075198	0.747255902999365	0.669897981238927	0.709517882876986	0.699728594754293	0.640687860766141	0.650035175358712	0.727649331320224	0.754200984948031	0.669849465212624	0.600345222521973	0.741280343646706	0.694593563433341	0.686998774483459	0.706314881182408	0.638970916275416
"GR14"	0.735674354521127	0.666457659917198	0.672224181428536	0.709337739761539	0.731754829683047	0.830212563953795	0.787093104236557	0.716655252118828	0.735388160432954	0.81464690866337	0.784795918910151	0.704944817312473	0.727367070957582	0.680949364323479	0.686499280888622	0.696281741069744	0.748701619719435	0.729287721825403	0.659893531700966	0.698335121811289	0.613370305233974	0.702818827946898	0.699588140632251	0.738446217319463	0.691785132935434	0.773790959884556	0.67281140463367	0.795128608923885	0.733540861025981	0.674131017832003	0.701000869399269	0.704972742046825	0.665171946926621	0.732784374219203	0.773678860131236	0.764742477325569	0.788072342206692	0.720961160968398	0.847888271916541	0.615249898962685	0.749163844087452	0.779353012111364	0.755273667918571	0.632551828937373	0.659430599206975	0.714965297154966	0.716476347616796	0.710237866850612	0.725791986423861	0.653641945029892	0.725005023706467	0.615859400644668	0.748791653358887	0.721887348114878	0.726299782995509	0.713165795316975	0.737271609648568	0.718281094580011	0.671434321749634	0.668888781799005	0.728950254855154	0.714555917959414	0.700442165496231	0.770367443698143	0.648528214576462	0.749381689423006	0.748800627488066	0.725422279238831	0.706250935608736	0.650927550296743	0.642848310529291	0.680980214622862	0.825619731241133	0.838710686577126	0.100861940218899	0	0.560892065186941	0.777410167458995	0.778659932804043	0.766493385513986	0.771388747420057	0.787496427399467	0.774014726801107	0.779782146930492	0.902676196375864	0.881594287379773	0.741125027792193	0.696330850396883	0.85666923340178	0.661934903928988	0.655237432037926	0.767806427205058	0.664485614600679	0.865969368696302	0.863803177748304	0.838914017618781	0.787616486795095	0.712252584341697	0.709299830483019	0.625838944192093	0.661261415494581	0.709259475590202	0.724958642403547	0.811265880096946	0.731973409387295	0.707561960396894	0.699507309760858	0.697848756100081	0.710964444468512	0.7057879918811	0.726957163563626	0.710174563324039	0.685268037407333	0.703173384997668	0.700222398049743	0.712252335544358	0.746418540087411	0.668442494515829	0.695744071269106	0.717872688736268	0.712875421596448	0.727055388651464	0.602450463630303	0.599108195873793	0.717422352966258	0.830613243680315	0.792282018745804	0.774883591780942	0.758962379870518	0.70989459801534	0.888092710072937	0.678020873099944	0.751050658484679	0.759674503676767	0.755903456578369	0.736050703446519	0.722404325060665	0.646272603434924	0.713750680224931	0.724339857940685	0.692819083932154	0.696263750499287	0.65672533184115	0.654611240826322	0.654453149076285	0.745665913377038	0.719348262265811	0.73763491119232	0.714240998186688	0.751984473133291	0.74344570309731	0.653622745337824	0.666468771616408	0.731594622876926	0.801152307281943	0.692417873611033	0.642742910425513	0.757544320349272	0.732016637595604	0.711288625480473	0.743981811933277	0.667232489549961
"GR15"	0.599048696672536	0.657297616174625	0.648106880254931	0.574233713909146	0.646970255161701	0.543152947087983	0.513810639150896	0.599796133978203	0.476315844678933	0.53867175387979	0.718905052467117	0.762415894039736	0.521820409370315	0.67872138697007	0.621275475275161	0.633071965628363	0.686594718907915	0.631407018976599	0.650822981532318	0.653714978519282	0.664217011277697	0.690539044537172	0.715583023953071	0.718440751939292	0.547024972680245	0.548525508544813	0.681912891339502	0.746242765532942	0.626665109910524	0.586034356375691	0.684048837710879	0.739104645017958	0.620338181642337	0.683934277815802	0.712707778269173	0.758701525101648	0.757277992902677	0.605054791917402	0.557532652539412	0.59271378008747	0.704253918082447	0.547225965565865	0.788380071839312	0.63951691497553	0.598441424615188	0.575788851260551	0.714881524780935	0.759245892348247	0.699731446353214	0.742317442320652	0.677579610970422	0.687040833760467	0.50883939088225	0.74387276158039	0.49742219427853	0.740751912097383	0.524017352438544	0.566612589057423	0.629166932924362	0.723369212950665	0.520728083605851	0.694998027361038	0.572345065155332	0.518056543013678	0.494576856649398	0.681738334273765	0.673532265114449	0.631765698010535	0.470502421660735	0.514031746031748	0.543047346747181	0.591783792978805	0.568386665907363	0.571167628263178	0.516679280433139	0.560892065186941	0	0.682101405009167	0.680845529491082	0.538432934926963	0.533112054383559	0.540475102546732	0.686805515909884	0.699056598875397	0.644086710338702	0.605431846238878	0.67580174927114	0.667631444372397	0.550127075252959	0.405721081356582	0.40271488402747	0.4627724258991	0.651157284393632	0.721275277596863	0.746445672970202	0.800516266577488	0.545424164255952	0.690153089351599	0.651044577511646	0.485512149124445	0.489765367873449	0.472266569716898	0.650744229638927	0.834670556771214	0.482980100052079	0.561165834714005	0.559312094848178	0.62687821113517	0.57782552642888	0.726717152306771	0.698179695377596	0.689863601597691	0.642514503050183	0.65605929901914	0.629154178712571	0.746646684551017	0.607230276784036	0.64962126288591	0.647426683543221	0.791653221469292	0.733528814945845	0.492344916993393	0.695165619813543	0.686931617812071	0.586710169375012	0.736369538710037	0.560460256579819	0.571017564309749	0.772449449380586	0.61452204427324	0.904662071302268	0.611211881948745	0.78112924404427	0.54190653572638	0.517379170366613	0.654093923613861	0.650490255608769	0.54517698692873	0.716984028671105	0.60495553893907	0.617644522998666	0.765381917109823	0.617467435404657	0.652745677110087	0.653570930469582	0.667910645561436	0.600194272173183	0.752043639813424	0.676460036731834	0.632121241623265	0.643937754306992	0.676298073538099	0.639774778182451	0.77766655307548	0.565588392540484	0.686318872894605	0.674587465846262	0.79427027490672	0.634928749440862	0.717128566786871	0.639513531096865	0.670847830549695
"GR16"	0.561644271626292	0.491487304294926	0.51801342486818	0.557060675132969	0.608352352005887	0.643030540743963	0.567906313275672	0.458090465231328	0.636314389050878	0.602414127114226	0.49667762542432	0.458841078969542	0.598303534659346	0.523986212044704	0.523772952966089	0.500655557550341	0.620545420550765	0.510495980668023	0.507408349066047	0.647423098687795	0.590819878335742	0.521091530503882	0.554649078079515	0.552087114337573	0.583206090219006	0.470069852062365	0.528663788474347	0.434295480440565	0.538989136686397	0.61560188298588	0.615709171496763	0.449707471361697	0.527949228742805	0.531165725890102	0.446606238423843	0.458024813242508	0.481967929630951	0.474470348610319	0.676050979646189	0.488191236440639	0.400793862503871	0.663361537569943	0.601897074980152	0.567177204695208	0.606191250265039	0.525666646700395	0.549637413458121	0.556460610262024	0.501600237472005	0.530713182913949	0.442629214587101	0.556343931339204	0.567595326742845	0.662830680789911	0.511548073198816	0.486907509562242	0.603073678829321	0.579402381965125	0.440121682191575	0.522307423251812	0.571769766134962	0.463664886407209	0.658851957944603	0.691086865606855	0.550089349150649	0.484922171121095	0.469006289987317	0.589183265648169	0.504642166344296	0.578668152808221	0.468848774320436	0.497870553333086	0.709684859413333	0.7480981620806	0.741520154373932	0.777410167458995	0.682101405009167	0	0.0877672157942279	0.527490678618126	0.477175382924506	0.632803940132123	0.543974523364096	0.531590734646244	0.647269284485061	0.671213103780101	0.549160008086056	0.551838286330584	0.672148062165477	0.543547580510734	0.551649700421513	0.549957964518843	0.794959236958491	0.57968744972274	0.589485009554707	0.867768682501972	0.524923460889707	0.522004069558311	0.501649702406628	0.593777317317969	0.55238100358616	0.529354009028721	0.474188323876742	0.753847471508637	0.574459017441429	0.50039930068421	0.530435158236906	0.451474399192562	0.475526872826807	0.493660612441873	0.707605231048738	0.688721521370744	0.468906744582422	0.481950519667544	0.506876987879311	0.574726925029988	0.395775430794888	0.468781563256842	0.45463830711977	0.616503135334211	0.555991951190645	0.612501328797706	0.547762162162165	0.536475669356543	0.442587832047989	0.464631668983217	0.440885564568846	0.426546032154895	0.520596842139118	0.545441913658763	0.895742068322082	0.519391322673558	0.509712374727198	0.495715548886688	0.50677979711464	0.595960459524449	0.581816431734084	0.547175888893067	0.56341078953859	0.514511787080534	0.493801483713545	0.536676394961543	0.472706331482215	0.499363229914648	0.514179368054993	0.460964806313926	0.509436206272067	0.672022119264687	0.399507517410456	0.421336986301373	0.405357700804152	0.45339420143538	0.460429724921312	0.524465945065558	0.633520259910149	0.462543259780175	0.560208568299583	0.470808964479854	0.396303148310962	0.572963874142176	0.550568245214151	0.558915092328034
"GR17"	0.564201385759652	0.51910402710069	0.525205024112474	0.562217979868105	0.616137923579963	0.644896445786326	0.577300708485274	0.463126558335485	0.63520563867674	0.607739684498295	0.488335318848866	0.494420522610161	0.601926232355789	0.52239018824872	0.534821747403094	0.525544072155145	0.625110106289273	0.541327415819563	0.519847769795065	0.647058823529414	0.611347702177004	0.538725925925928	0.587990028216864	0.588412455895453	0.589166212534063	0.470938905079655	0.539044389113079	0.440052714812864	0.541036618447277	0.619492577917088	0.618337272940227	0.482877777959751	0.534065814522712	0.530915518313642	0.472260593717757	0.499731427381256	0.511506396082099	0.488772898958764	0.674795116593447	0.502107969151673	0.37084270801122	0.65953772442479	0.638005065602823	0.562814782513902	0.60922737570697	0.535128722784833	0.552327457489926	0.564486972711433	0.519192703698312	0.551350970934234	0.475407332253299	0.569276831700295	0.573762429167114	0.65866995755184	0.531710472595007	0.518803470067672	0.604751160117504	0.582527470191923	0.447298207788709	0.531574164197487	0.579756787696831	0.501141373857956	0.659749135086442	0.688993519375746	0.539814535909466	0.46089064899378	0.448146369625393	0.587620785913681	0.507302248663047	0.573635647996918	0.493069841526959	0.520244494304643	0.713173665241807	0.750471223925609	0.73967774420947	0.778659932804043	0.680845529491082	0.0877672157942279	0	0.483415507535476	0.456192963092581	0.617812456813619	0.557705234854217	0.539818638422178	0.630101254044676	0.672805953923989	0.535071397433309	0.54135675335347	0.673171936758897	0.529407339341086	0.538230626462602	0.540035639558843	0.78251701332311	0.578637654751062	0.583017283343054	0.853017539963301	0.532347299503815	0.523191243930576	0.516108872271192	0.591579219826798	0.54444784732185	0.533387370284656	0.468749665041001	0.754599192232593	0.577327271372142	0.522399810189383	0.554524311869678	0.475964867325635	0.488224386477216	0.514434774984112	0.705243141910222	0.688359165416731	0.48282406631376	0.49557755846732	0.528187616777272	0.599434241354371	0.42417575236083	0.493808267943002	0.486581717692156	0.623665456208456	0.574149147803648	0.613478944460973	0.560910524837409	0.549031591586396	0.447849542934215	0.468127617745109	0.457941122926509	0.444399159123088	0.551465941105273	0.540701338374939	0.897515311617538	0.522931618254575	0.524115406733872	0.5018127875156	0.50958920231746	0.5996240802247	0.587009961096151	0.544515679068647	0.575959879552934	0.523629036649788	0.50196658174816	0.539221319918038	0.477587986404192	0.504974302595738	0.517156370310441	0.482806539363343	0.542460143811829	0.675450200563288	0.437136848495363	0.432429472577539	0.444665384847144	0.492795104619034	0.499450215810813	0.563750033684557	0.637728368604343	0.482555791034704	0.564175301234343	0.514123067405428	0.4382212639806	0.598794453190713	0.548496031008577	0.559994885891456
