""	"CO01"	"CO02"	"CO03"	"CO04"	"CO05"	"CO06"	"CO07"	"CO08"	"CO09"	"CO10"	"CO11"	"CO12"	"CO13"	"CO14"	"CO15"	"CO16"	"CO17"	"CO18"	"CO19"	"CO20"	"CO21"	"CO22"	"CO23"	"CO24"	"CO25"	"CO26"	"CO27"	"CO28"	"CO29"	"CO30"	"CO31"	"CO32"	"CO33"	"CO34"	"CO35"	"CO36"	"CO37"	"CO38"	"CO39"	"CO40"	"CO41"	"CO42"	"CO43"	"CO44"	"CO45"	"CO46"	"CO47"	"CO48"	"CO49"	"CO50"	"CO51"	"CO52"	"CO53"	"CO54"	"CO55"	"CO56"	"CO57"	"CO58"	"CO59"	"CO60"	"CO61"	"CO62"	"GB06"	"GB07"	"GB08"	"GB09"	"GB10"	"GB11"	"GB12"	"GB13"	"GB14"	"GB15"	"GB16"	"GB17"	"GB18"	"GB19"	"GB20"	"GB21"	"GB22"	"GB23"	"GB24"	"GB25"	"GB26"	"GB27"	"GB28"	"GB29"	"GB30"	"GB31"	"GB32"	"GB33"	"GB34"	"GB35"	"GB36"	"GA05"	"GA06"	"GA08"	"GA09"	"GA10"	"GA11"	"GA12"	"GA13"	"GA14"	"GA15"	"GA16"	"GA17"	"GA18"	"GA19"	"GA20"	"GA21"	"GA22"	"GA23"	"GA24"	"GA25"	"GA26"	"GA27"	"GA28"	"GA29"	"GA30"	"GA31"	"GA32"	"GA33"	"GA34"	"GA35"	"GA36"	"GA37"	"GA38"	"GA39"	"GA40"	"GA41"	"GA42"	"GA43"	"GA44"	"GA45"	"GA46"	"GA47"	"GA48"	"GA49"	"GA50"	"GA51"	"GA52"	"GA53"	"GA54"	"GA55"	"GA56"	"GA57"	"GA58"	"GA59"	"GA60"	"GA61"	"GA62"	"GA63"	"GA64"
"GA23"	52.1720542669432	44.5325434723781	42.7366975666233	40.3866635899736	39.9835603029177	45.8651055367141	43.0360331306474	39.3790714176911	48.558616405731	51.4442516771961	56.1356558004312	41.017582617505	43.2311972861314	49.4143741096784	44.1036323578647	39.944374428297	52.2606873052679	43.0399719444018	47.7230746131709	43.7876744858923	43.3414025705185	41.2326560999191	45.2065903025142	50.2545467713003	39.8191480075321	46.0475196967369	45.3605449993606	43.3632695039034	38.8475833988421	46.070475421004	41.8302423287818	48.8568606330055	44.8337962501658	61.7376233326511	47.0487349951546	44.5161521055103	46.1824253525434	44.1198716205893	61.6741137418864	49.9920236667161	53.0427511776799	49.8189549868847	47.2130568863506	38.642551236459	42.1860877887184	44.004260591221	62.2243521220777	52.7224466679401	40.738762110476	42.6491264335401	41.4432234663007	39.6858330729596	44.1407971694041	53.0432753427738	50.3478566755674	38.572126946293	33.7936924410972	41.2804319327173	44.240581862665	45.748895837398	48.0725694030622	38.2761017411191	43.2027067620839	36.9140049996766	43.0065356958197	45.1438944648641	42.3483000775825	50.3764588805675	52.4534374506155	48.5731404193662	47.4985356416317	51.231866728779	50.271368288073	47.0160928655754	42.9319994649678	48.9727469233031	60.1130564182979	51.794043528875	51.9709498892065	61.7664980629118	58.1087479286057	49.7871960613986	45.668976554467	51.1294269625932	51.0135395837277	47.2248658166021	43.9042722709187	55.1113752589439	53.0495252371366	49.886940478405	72.8989279466284	40.2606293441618	46.0163835829022	46.496163620987	59.8463299767962	48.7482112814526	47.7739590424296	40.4112176826919	41.4770423452051	47.3657751854852	55.1876046031574	49.9255362491794	53.8547933655045	51.5535647760336	35.2819627823732	39.7152537319015	51.8422920047832	45.5001505499014	46.6955480161786	41.2825471653924	0	40.0783665188302	44.6400122709054	43.2810275353756	38.270423758978	47.2469267302955	42.6689962943589	46.7208870073819	48.3965083940374	48.0699894355302	65.8627796551194	36.4788062239914	53.6550180070107	45.0580350108576	43.8247590605587	53.2983526484001	53.8516643084491	41.5582159197031	50.9878449935312	46.3256030677859	41.6119368654086	43.4419942594374	38.5422291759785	38.7667331400871	39.3938765914464	31.8712385742879	35.6048829156554	43.3492512979678	35.3177997766784	47.8696479253749	48.6536961855082	53.4407288682283	53.1379834707983	49.5970222587919	39.7498888628254	40.9625914566597	44.9991673178772	47.424383651754	43.9216984177449	40.9930479269153	37.534511152354	53.0198296067217
"GA24"	41.489715999197	40.9431168034028	36.8631162163057	43.3911987210365	43.678544529001	36.0690283678239	34.9753727171685	35.9044264510614	38.8979314803797	42.13295734247	50.108447257638	34.0833985939989	41.2077703676481	41.6750853488715	34.6105501081683	35.3782372155561	47.8017179421457	33.5748135439685	44.388809709241	35.2896999829438	37.3712121135487	34.6057922238829	37.8603559170223	40.9463291276134	45.2170166164059	44.6087475183142	38.1068425117157	33.7058006544345	27.5712942372468	34.1309053538823	36.7166701385536	38.5665029573032	40.7341941846363	57.1064254411066	39.8249090154322	41.7262824130729	39.8061576809823	30.6631774598287	51.8392789934716	44.3755407247462	53.4968487779217	41.6750290725747	41.9302869412334	45.9628640937828	41.5219851962509	42.4507624826881	58.8561878235375	46.6520374518671	37.1168916851748	38.8610405702546	38.4669123187015	45.1876493088654	32.7334035712381	53.2406345562179	44.6738293525388	33.6475290110382	40.4268817544412	35.5503926590303	34.9116390198789	38.0986461210312	41.6058870492234	45.0331185272262	36.6241259384676	37.9756092181946	37.8881290998412	46.3068502856697	46.0359202295601	40.383344875264	43.0527879042927	45.1419086682184	42.1652621942838	44.3198978951112	44.0156068311724	46.2393077362194	44.5597879629376	35.573336906164	48.9234630114192	42.6296480870275	41.3119966393385	49.2327949440347	45.7032655895528	39.2036708979937	39.9210529962979	48.7482418240094	38.918165561276	36.3933934694076	37.3516123641217	48.1661176465819	43.9967806828883	39.5595078813351	69.5158215630883	40.1181937501128	37.7149984342794	36.6421640965684	56.0496623303713	37.7977425573708	35.1317801853649	39.9359190120107	41.6930908768146	39.069537470768	51.1410190123838	45.7100520903739	43.2180166701028	41.7137221900408	43.7357393245816	47.85285422641	45.0962090060229	33.8677265220658	32.2099316204176	45.4853622906179	40.0783665188302	0	35.5444102910603	33.0141302015694	38.2295960205324	35.9383418641339	43.5786127356418	34.7030297040934	41.1768712448418	45.7374419933442	62.6942845231518	39.5168733968917	46.6986915463788	36.3570028986431	43.3959042281019	46.2098710429237	46.1952702398139	42.8571680952561	53.0609417944685	42.4570458232514	46.9305229131979	46.669937558103	40.8589126248841	44.8885754199668	44.1616939137937	42.3329473894533	41.1403553685823	39.2007139531799	42.8014583243307	51.759991217499	49.3826239971561	43.2284321121545	43.6443803019567	52.5259962872316	29.9924370263411	43.6835957883284	39.2602655093597	35.9060291122436	34.2267310675524	37.334021378845	40.7621838718913	47.045306864235
"GA25"	45.0203281033145	38.0714670426417	42.4638279685834	43.8108171117638	42.0343986912278	42.241177490122	41.4854676004421	40.0799254200298	46.9067608983634	49.4708599816985	58.581275597486	41.6626757115271	41.0536645050903	39.6703900713882	41.31630714194	38.2580458820548	52.9122922781401	35.4319274517916	47.9730329077829	38.9181703911082	41.3693812198219	41.1533733184452	35.3848389348503	37.6527306027626	44.1220536232505	47.9617337607513	41.2251809176122	39.3660024095874	34.211730109242	35.1492182504061	42.7349852101906	33.4596313207384	42.0894828475405	59.977058669464	35.877431380889	43.6234012527854	35.4083783384438	42.6613007684006	56.9079291586283	45.8035590520766	55.6014856335349	45.7992936030565	44.5049837149074	45.1416053056866	45.1727899842353	47.4860522133428	63.5053926064395	49.3878705136594	44.810774409376	46.6685171347394	41.7758927524032	48.1827588829691	38.1826526449813	58.8184205147853	53.4464021950897	38.1728101174644	43.0678480489545	46.9457160204701	32.3632956603887	39.0785716332163	45.5546766129735	47.6972259168382	40.8714821177287	44.6294246173792	41.3551049803303	38.7519090377712	40.1571906403087	48.7381632188742	53.6073200275582	49.5834793178091	48.0995935375303	44.5906988861345	43.3725708318535	44.1211284506577	49.6487969942573	44.5177486598847	51.3820472411172	48.1885261339584	46.4030225422431	53.9015404707995	50.8941840634502	47.1057712347429	47.5866497114867	58.1389530476338	40.937025710485	40.1024083820418	41.1515744126948	54.4554117114882	45.4028113962193	45.5259830857638	76.0275382075924	44.6306788523784	43.6411712340567	44.5160166010885	59.8963246878358	40.8198937300201	41.4315923100066	40.0738501016293	38.9437421640981	40.9959564333205	58.0349866648522	49.6984410759842	43.0885002940221	42.0195427323191	48.2858175234795	53.2561379920083	48.5060192554236	34.8432308802895	30.6774247232296	40.2113844959127	44.6400122709054	35.5444102910603	0	20.4702089307019	42.5454354384489	42.3491859615015	45.1344860277928	40.5437028901392	43.9760942482564	46.3095382734912	68.6379004669547	41.7211914904828	49.8683551318156	40.9927692589562	45.4619646895424	54.1212349044008	55.1319086404599	39.0504512786511	54.037980965328	43.8740633654947	46.3638688879351	43.4606520364588	34.792154751837	45.3246094196674	41.3326868128053	43.7954679554188	44.5940891626055	49.1328608906542	40.0855133513482	52.0716871280482	50.9836794691029	43.9396563994104	45.2855587094619	49.812570391671	38.5759455790729	43.4939475822983	42.5663910875178	43.7372835945632	40.3301688180042	48.2588233668364	48.7676281731247	54.4166055019443
"GA26"	47.2150700916556	37.8718272468176	39.4507965852331	41.3150444487444	41.1977461560014	40.6423015501763	41.6752989834737	34.4680517165308	46.1747959513396	49.0147874075319	54.6874373632517	40.2958939655996	38.026888783903	36.1983286678512	39.1500089734664	37.1729068534497	51.0143463372624	31.8946344288939	45.8069934877839	37.8334712110675	40.6711424346414	37.0620481643874	36.7693071995361	38.5171429032359	41.8944476973689	47.2790282631251	38.0047834511917	36.5372644048706	31.7876012610758	32.5736472728208	41.4548053992004	33.8716808908833	40.5520838531601	57.8043450605836	39.2241154032828	42.068074787392	36.7693867886175	41.6234797491757	58.1954087687532	46.4482561952555	56.5639913169046	46.8153196333221	43.4594562781291	43.2790696434131	43.3242488688119	45.0320615378635	61.2549664070516	45.3895879223146	40.5709053626617	43.3524408604669	40.7980830843084	46.0310795669488	35.9669378868442	58.1204502720124	49.8625546911529	36.2743890232448	41.0645941496502	44.6596487757781	34.5819472877597	35.5553991799101	41.5138983246922	46.4091502815545	40.6840028600532	42.6448314659427	40.0054790808042	40.5893176991553	39.549797447355	45.9204328673477	50.2321647978122	47.1543589489306	46.9437009274224	45.397309623143	46.1939544371416	44.2554150562909	48.2396086633008	44.6516970764977	52.0650525797852	46.1656012435335	45.3116943238423	55.339712029312	51.4124667449928	45.2067006390102	44.7102069914672	55.6901752088232	40.9769656591872	36.9694706977212	40.7061011358479	53.0552213414273	45.3341235108797	42.6436781689338	73.678282001746	42.7794208786258	39.5289030549778	42.170680743628	56.6410744629878	40.1956570643251	39.9593437922197	36.6348346770036	36.0319829498293	38.3665471486596	55.0995785025825	48.5624980998577	39.165067306389	38.3339386898121	46.3589719887622	51.6771111913289	46.5796593165021	32.7520049368378	31.4261778864451	39.5469069852755	43.2810275353756	33.0141302015694	20.4702089307019	0	40.5156220006747	40.1838388572648	43.3758600043125	38.6559707997953	44.9787853257032	47.4585012056766	66.7908993949584	40.0442227781266	47.0470373209456	38.7020895364008	44.7977704912303	51.1539620105926	51.276724686435	37.0079562691002	54.6636291931372	42.7907269449391	44.0865316555952	45.4313549411442	36.7359523378154	45.1507127846077	42.8969166062372	43.9042163118873	42.7715330386109	47.3407427811303	41.9389028674231	49.9958644325326	48.5750554958524	43.2595544797111	43.7962521396052	52.2142242216486	37.0007533929923	42.447448125746	40.1180825194732	40.2488805583001	40.0414785991284	44.4022724638942	45.7064901851813	50.8708047586493
"GA27"	42.8079895938079	48.8665667013922	49.1511633397272	39.1368563956297	39.7985736338264	37.6096113161737	39.0266027334934	42.347491867173	52.5651985151781	46.2749181052856	61.6204009298134	38.8833984591826	41.1780402316711	50.2302384546786	36.5640920096734	40.4103548154796	52.4961262850786	41.6856010609697	52.3362180413676	45.3231883410877	43.7966093255441	44.4813176243956	45.8011724075875	49.4332652156674	41.4597113986159	33.7923126368461	43.0819531803255	41.2161470144605	33.2313029101183	43.2054939883689	43.4576753400825	47.2275679040928	50.1667995793619	67.4339224215421	46.0818463101918	51.3746656635967	46.9390911430375	40.8352543318284	57.4783285578267	44.7594589861285	44.5064131465189	37.4759234661824	48.3551909746426	44.4247142546911	41.2415818420009	51.3760980050764	69.9165570785221	55.1976592301719	46.2243020164156	47.4719483639197	47.0124673646247	41.8603230635217	43.0522917952642	59.9670990003706	56.0410301281447	42.996015133156	36.0966321890615	45.7544642354035	42.1670848126289	42.5301921962468	51.7226486224662	41.2890632003532	45.9038424629951	34.8319494822421	48.6253446331415	41.7459081355192	40.9529813242739	39.8952534290478	44.389553411227	57.2682015313079	53.2914407691484	47.4379863683547	47.8676175048849	37.7473069334739	33.7462817632418	39.9089672878311	54.0226230180981	41.4682311574501	40.6560035820834	50.9697269936878	48.9588696272803	49.5968771356101	51.7878991315786	54.5571282734608	48.4674564526629	46.8423346003425	46.9511144714585	59.1030029562168	50.4665415609067	48.196025255585	78.3300385913827	38.7694055736219	49.0199786161078	51.398818608406	67.1258630207755	48.9390350511347	48.2288578453101	38.4767491627777	39.5226877505679	52.1607560608952	64.0931962347606	57.0580239795831	56.4017605577208	55.016706277134	36.9997876244743	44.6856386368672	56.540222965468	41.6047242849533	42.4624902712434	40.203218892536	38.270423758978	38.2295960205324	42.5454354384489	40.5156220006747	0	47.7104784306197	33.8915027711959	40.3151704467341	43.194350065358	43.2660951900325	72.782595711331	31.5131546508428	60.0124132033268	42.4899271599882	36.5480992972949	58.9043134793703	59.2186138167047	41.0861794671662	38.8251497916905	50.3583240830829	47.8685773611459	38.1474935917672	37.0951113389655	41.5333059327571	43.8781605123297	33.0974640048692	38.3586354159269	48.8826298333973	36.4471808828348	53.2105269185732	48.4404831139854	57.9447138324151	56.0844285900445	44.7613794534115	37.4957861049009	43.2144875760007	50.3468728073924	48.4494841503952	43.5702402634422	44.9883751610476	37.4864892504486	58.2900955556611
"GA28"	48.2687436522385	45.4406783861816	38.0566329117383	49.0526251984504	46.038563356824	45.4773281269437	41.6625480828525	40.8612967833784	41.5775745720272	45.6867482736243	47.0981776606893	42.2435475621886	42.9260792512228	41.0925323711706	44.0017095416501	38.7603295574154	46.2349069838127	41.1425601667504	45.074841072271	40.9336953052718	46.2624728373135	39.3894156717946	40.5638432068981	39.2665571499526	46.0732268792349	46.8114071229341	37.9276797979444	35.6011110961527	39.0103683251162	38.5843403171069	45.0664460705175	39.190164654675	43.7434886446968	51.7967692799474	44.7010652828917	44.0937082669577	41.5930059735141	38.4325344249397	62.0997299359259	50.4022832290377	57.3717902244175	49.7778393757222	45.2032203744747	48.2065364878692	45.4185843532223	45.8818955241738	53.6333764029145	52.9878238641702	38.2837670541423	42.8200131655577	39.479120426092	52.5281322161312	37.5506044570986	56.0600975044572	42.2117927028602	43.3900051403158	41.6538253280776	41.885726551425	40.6797397088562	42.647823546713	42.3122559320086	48.6364540403572	37.6510421860321	43.4812882453486	40.6712241621706	51.2801502424138	48.2240953390888	44.9090021893562	42.7460571342437	46.223500081092	42.9081508943491	51.6062502938134	50.4324661402161	50.5436391416275	49.9434136508648	44.7398063185273	51.0780597957009	45.563010776489	44.3695417735598	52.1093781913331	50.0514591057288	42.3494355804853	43.0952018793782	46.6042553584942	48.0718651338374	44.7414195138124	37.9519113860987	50.0226362749126	43.450016586734	38.0943780222026	66.6059368097113	39.4179622412641	36.4544356414107	42.8119153579829	58.2385477839899	39.6648167071648	40.4253027885085	40.913321605558	42.8344688766744	41.6811208597303	48.7563696568474	45.3768187963926	44.6096493869203	42.5612052416544	48.3776851914143	54.2165304119598	41.835835668802	41.6218464232093	40.0795210072181	45.9803332698821	47.2469267302955	35.9383418641339	42.3491859615015	40.1838388572648	47.7104784306197	0	45.5662232009283	40.8257063852622	49.58780754955	50.4624436936679	57.1793299950117	46.8698948716057	44.9986323932682	40.9026205122819	45.977674193368	44.5456347942964	42.0025368617821	44.4780652129462	61.4258507036114	40.1838691206003	44.9666078607819	53.6189776769514	43.8146618243792	43.7134565221304	45.9793329088272	50.5395633859037	43.197006797014	44.7301044449357	48.2653145650462	50.8028733464476	48.1644915680984	41.7913797095954	45.4791178743561	59.5460244582609	38.3032959577632	47.7232189291478	40.8586442469184	40.3434247577949	44.8124806459025	41.1573626130323	44.926903439848	46.8781613841054
"GA29"	44.9290035244822	51.5796470148692	48.1779814150742	40.2125168107323	35.032062608038	39.5025084210087	42.3421489135796	44.9713527815723	53.9992976632583	48.121806613996	61.3927217590402	43.9225286326356	43.218258234093	47.5864156254841	44.862464806239	44.6475704927075	55.2604906010866	43.4956652940382	55.1507235936399	48.1435310573942	48.7711415762798	47.4143959814117	44.2344943962716	47.5464364543763	39.8598384982444	37.5050297016906	46.2517433551163	40.7696546506648	36.6804842951795	43.2111388745384	50.7702897280541	46.9657136879107	50.2793720398241	66.3462046697255	46.128232169771	52.7445156030585	45.8666275127318	44.8428301817189	63.2298313464566	49.0459544441921	49.8946773977165	42.6858945694528	49.3792910584267	45.9188092186669	43.7328921954679	52.0204905718019	68.9338201031658	58.5659043672128	48.0723173992475	50.4800611834046	46.8584958409918	45.5913554745783	43.1989975575873	65.3946392655437	54.869627211429	44.6021682381917	36.904634818512	50.1701539359713	44.0070194419622	42.3042756036578	51.4983925601943	46.3655865733241	46.4609949450075	33.2239093092587	50.7709041994947	44.9878681798247	40.4637522166838	45.2876100827869	47.6010708865126	60.1691634771453	55.271019388994	52.6060610509891	51.0250362623265	40.9970562106593	38.3475190717276	43.8956764074228	53.5052554558353	38.5309795332907	40.3858726023574	52.8802850442911	52.5423177981312	48.1083002036642	51.8738358074107	59.8793590657098	51.3153464821914	49.3016509316554	46.9671392622977	62.8727047202637	47.2390115908319	45.1235542355609	80.320610966476	40.8449289664916	48.2223830954347	53.005703878454	68.9081079385316	48.1075724224413	47.1013056803777	36.4796667425305	36.8169021903922	53.597824345101	64.6357172807487	59.1810334092295	56.199546940963	54.3938948804697	44.1003379905025	51.078578394619	54.4170162222406	42.5550446998183	42.2779583812682	43.1529908342722	42.6689962943589	43.5786127356418	45.1344860277928	43.3758600043125	33.8915027711959	45.5662232009283	0	27.0963426825992	47.2889508655706	43.3975376423112	74.1494853575587	33.3221110497647	60.9974827889976	41.9245293476397	36.7398405894403	57.3948640338736	57.1421889732963	40.1090002934538	49.487912246735	48.1649645578205	45.9596439634072	46.195878651233	34.2882945426587	45.6779033519425	48.228674774203	40.1927879156508	42.7933922264419	53.6037399710525	40.1708936461243	51.9160526228865	48.3217445869332	57.4074871882974	56.2980924713456	47.5290661857724	42.8987453672551	44.6371281481894	49.031556309352	53.1222770319557	50.208450151071	47.8047404913701	41.2153949898632	62.0489998623441
"GA30"	38.8546342998298	45.7463364396716	43.0330505086037	46.5044331355191	43.2810743437948	33.2383569820306	37.1652121086849	41.339413078972	46.0750741310361	43.3004928324661	57.2264158156631	38.4687281016354	40.4044652417142	44.6521581831783	39.2287933646765	40.4517512518245	52.0787887863023	38.7794026658398	50.4953729085701	41.8527278691888	42.7025569037305	43.5908523826721	39.671230034371	43.3503282591318	46.6620412108267	42.6452840821679	40.7587078526062	34.7686746726868	32.540568896393	38.9781055210242	44.4599573053898	39.3712713031173	47.1581335973024	62.5220378776436	40.6904911893434	48.4987893218039	40.3138079531427	38.6930016085474	55.3862107508401	43.8891902851476	52.692111582781	40.4699530795004	43.2157747861328	50.9428998481427	46.111071885799	51.1089896513517	65.1602734162783	52.2427595134407	44.4682640357032	45.5019482858057	44.3580813392071	49.1413196574099	38.1590325858953	61.6078170097836	49.9110462508913	39.4523854602759	42.145655574322	44.8290520795455	40.2443284637656	41.673002225046	47.9423410056564	49.1239527626394	41.2712610871837	38.177980225185	42.8741110609805	48.8271125168711	45.0739840902448	41.5428362019299	45.3199043395029	54.0217199456808	49.4575877963396	47.9125711007653	45.6179134416424	44.4301018684064	42.9286947528015	37.2370532489164	47.3852886216265	35.8856491729921	35.9095713423588	48.002314436738	47.1932916692202	41.1435540674984	45.1714746494448	55.6014892652173	42.4674733581536	41.7842224130167	41.9198076540064	56.2559546424977	43.5693602079371	39.5067394272269	75.9264748199451	44.5642124044769	43.3135548877143	43.9612187513291	64.9253662975388	40.5039535868321	38.2589653974204	43.2235890812897	44.2922543599328	45.7450205670162	58.2185296177522	53.4648530557565	49.551122857939	47.9532783346212	47.1183735080023	53.9074676451322	50.3275410873277	36.442669178808	34.8594683165868	50.1595356288283	46.7208870073819	34.7030297040934	40.5437028901392	38.6559707997953	40.3151704467341	40.8257063852622	27.0963426825992	0	42.4111930603882	46.1846787403713	69.142296092912	39.7205611178282	55.3962917971745	39.2931791116294	42.0912731512822	52.1949689096352	51.7034146180396	46.0855874391615	53.2710973800317	45.3537915969544	50.315982408736	49.682215513217	38.0912463624438	49.6319261009154	52.2152390341969	45.0229650979081	45.6132141970417	49.0862323466095	45.593727840685	56.2157784222257	52.9690909506834	50.0880296429243	49.2022964372996	51.8866034370978	39.6953270072467	49.2318061187223	44.4562585342251	46.8025870340941	42.9693581635066	42.2526478287073	44.581077016147	57.2738124911792
"GA31"	45.0549772019152	46.6535393417607	53.9913360481735	54.2536016989261	52.5508060320938	38.4553327751149	41.9506911541468	48.2776940681595	53.3625166872314	47.572648094785	64.9994265309342	39.5494687820935	44.7140840191393	54.337399507929	42.6590407179483	44.610454449157	59.270110514986	43.6074111004768	57.2607648266858	47.6911443415888	42.9954656097738	49.4442614493449	44.458900819703	47.930507462788	55.2555621558305	49.1288466754049	45.9629459511492	43.1510621635939	38.4781020522402	44.1549127667507	44.4783060359188	45.2265431345788	53.797865888844	71.1435814470019	44.5789529795911	52.8015835525343	45.9577427397948	43.7134758943812	48.279868060237	41.5977464966918	48.2265019855125	38.6852011448367	38.7963904062783	57.9430883567747	55.4172038560356	56.3559134708015	72.5196801267684	53.7258438296139	50.3664409387766	52.5282032458349	51.5895672399842	55.4425751990822	42.7006379245875	65.955075364606	58.3228496399815	44.3338859689021	50.0651444659959	48.3481379086176	45.5426421843583	49.7817217990704	58.2521104256953	48.278649636844	48.8707242350363	49.5710639400316	49.7683775709208	47.3320279110539	50.6135273418116	42.6081225728014	48.1224736689408	54.5881524706644	52.0766322446798	42.8475152594712	44.4678781713658	49.4710695008744	43.6332254229746	39.0189339376231	47.919002731252	41.8447917076846	40.9875863658691	47.7289638412046	46.5479378809937	48.9934823474562	51.6302404851187	56.727605941827	49.0132383684399	47.7767630368944	50.2828666239457	55.2528329607153	46.0422665843853	43.8374469483984	80.8120557810985	50.1181197598603	54.3199567934762	50.7114446016569	70.2317826248486	50.9786545807736	47.2376233898766	52.7933943937882	53.6724974978117	53.2753657449254	61.8480848499536	54.5102417874776	58.8324842860213	56.8637919023196	52.3230723163924	52.592060142291	58.24630045039	44.5014165601834	46.8253674128764	53.3745591402197	48.3965083940374	41.1768712448418	43.9760942482564	44.9787853257032	43.194350065358	49.58780754955	47.2889508655706	42.4111930603882	0	49.7737487801137	73.2069496189379	49.4965002431705	62.1239846517588	47.9593100441842	53.2535395399022	61.0144064809523	60.8866577688387	54.0362996921366	46.1308664037015	57.0136670200185	61.7446225876662	45.4573381569971	47.7916233496019	52.2224687618723	53.1932143488286	39.3572831521192	51.5052269235935	52.3387224702903	43.0617704202058	65.1241723458217	60.8743953606757	55.4415233333524	54.213201281782	38.4576360232225	45.8714702155775	56.0870563692731	54.9402806152156	50.5508543697421	38.546161455196	46.0129094805566	53.5101724251642	62.4465461933655
"GA32"	47.451142093968	54.0121566995417	55.0520609908025	50.5351429606575	47.2704152172023	38.3900812642875	45.3267057438291	48.718552772737	52.921157532139	56.139164878932	68.0315166111859	48.3948607459784	49.6400185676472	51.9068849325066	43.2887249757206	49.9688536882954	59.1390764206361	49.9621244217256	60.3142519385931	52.4087733203864	50.9505404349637	51.7878277785613	47.1693671999881	50.6324068961097	47.4329117726188	42.1476446387234	53.8858703157399	48.0669680631265	43.7384197703475	45.2227240442961	50.6704461417715	47.9212250532235	55.2061028642898	72.5624245789541	47.2355155866015	61.6738137643289	50.6426489946834	48.6698279987138	67.5187960426484	51.5091467795279	47.76389766439	46.3614668689145	54.2264637893312	51.6474756550543	47.3438283368093	59.7026293085412	74.5891448417569	57.736581795627	52.2409793916807	56.9279761575101	55.8604075645357	47.5738966671258	46.7776755385688	66.6455199322485	60.6183100295869	51.9346090738251	45.9161555531961	51.7462725724997	45.2991882607171	46.6489468322894	59.4138441380027	51.2025209900577	49.708890182318	41.6453894787739	49.797202342809	39.6227127068489	42.3028148144047	53.3274102896071	57.771331643835	61.4806445741166	59.2239927698921	49.4256738995199	48.1539099061348	43.7906363135267	45.4387452803025	46.4272985979815	57.0746947528003	45.7175992263744	46.7238517341803	52.5229148173017	51.9565870891447	50.1080243132106	54.2753283215897	62.7625915888486	44.5186985839333	50.1018363928662	50.7865204385749	64.3734519036156	46.2786938032009	49.2656110669266	83.0926818801147	43.6617943768131	53.1148104608233	56.0563297095441	73.7347230654001	52.6625219241897	51.8581575021844	45.0766920516562	44.0761626521461	60.2453521275191	67.0204653639552	60.2842334132283	60.5927812222765	58.9603453042804	51.0656088711958	55.7063877218224	60.2783866294402	49.4399708712334	49.7474012170556	52.2986575228706	48.0699894355302	45.7374419933442	46.3095382734912	47.4585012056766	43.2660951900325	50.4624436936679	43.3975376423112	46.1846787403713	49.7737487801137	0	78.0187146139037	40.6358701793168	66.0539134651793	49.6441697357214	45.0923492693832	63.8870380400851	62.5272905433031	46.5475309561201	50.3893772964704	58.0132811260781	53.6522602432974	42.4417435523019	37.9390020258533	51.0652092686788	50.7011525890118	43.5789901289154	49.7465056606632	54.5655389979169	46.5907024492721	59.03875725679	55.260290804291	59.8717299013857	59.9754082338253	43.1838488938359	48.4708914076138	51.8195431290417	57.3934846699915	56.2399618348105	50.8211407035617	53.440541166861	48.4399233605038	62.6728618255784
