""	"CO01"	"CO02"	"CO03"	"CO04"	"CO05"	"CO06"	"CO07"	"CO08"	"CO09"	"CO10"	"CO11"	"CO12"	"CO13"	"CO14"	"CO15"	"CO16"	"CO17"	"CO18"	"CO19"	"CO20"	"CO21"	"CO22"	"CO23"	"CO24"	"CO25"	"CO26"	"CO27"	"CO28"	"CO29"	"CO30"	"CO31"	"CO32"	"CO33"	"CO34"	"CO35"	"CO36"	"CO37"	"CO38"	"CO39"	"CO40"	"CO41"	"CO42"	"CO43"	"CO44"	"CO45"	"CO46"	"CO47"	"CO48"	"CO49"	"CO50"	"CO51"	"CO52"	"CO53"	"CO54"	"CO55"	"CO56"	"CO57"	"CO58"	"CO59"	"CO60"	"CO61"	"CO62"	"GR01"	"GR02"	"GR03"	"GR04"	"GR05"	"GR06"	"GR07"	"GR08"	"GR09"	"GR10"	"GR11"	"GR12"	"GR13"	"GR14"	"GR15"	"GR16"	"GR17"	"GR18"	"GR19"	"GR20"	"GR21"	"GR22"	"GR23"	"GR24"	"GR25"	"GR26"	"GR27"	"GR28"	"GR29"	"GR30"	"GR31"	"GR32"	"GR33"	"GR34"	"GR35"	"GR36"	"GS01"	"GS02"	"GS03"	"GS04"	"GS05"	"GS06"	"GS07"	"GS08"	"GS09"	"GS10"	"GS11"	"GS12"	"GS13"	"GS14"	"GS15"	"GS16"	"GS17"	"GS18"	"GS19"	"GS20"	"GS21"	"GS22"	"GS23"	"GS24"	"GS25"	"GS26"	"GS27"	"GS28"	"GS29"	"GS30"	"GS31"	"GS32"	"GS33"	"GS34"	"GS35"	"GS36"	"GS37"	"GS38"	"GS39"	"GS40"	"GS41"	"GS42"	"GS43"	"GS44"	"GS45"	"GS46"	"GS47"	"GS48"	"GS49"	"GS50"	"GS51"	"GS52"	"GS53"	"GS54"	"GS55"	"GS56"	"GS57"	"GS58"	"GS59"	"GS60"	"GS61"	"GS62"	"GS63"	"GS64"
"GR06"	26.7943806973505	65.3209730581927	33.6333892391705	32.893655826801	31.4977596398511	30.9063613048704	30.2084221034318	25.6587433003956	27.6413278816282	29.9278612206434	30.2435192254347	48.9139946943432	23.6002205339639	38.357169619746	27.4001960960674	51.0886784869058	30.4628008437313	41.5515761054792	28.6754465614552	25.6072846774213	51.4803472371995	28.6991137822954	55.6678684807274	55.1413866306214	35.5828313956708	26.2320456907249	27.0735420534441	33.4451157720027	24.8761865406536	29.6279602352598	28.3704704642038	49.6143587947494	34.4667239445944	38.598479607693	59.3234296303273	52.1465300858857	53.9844847106633	27.8856470601555	39.9360823548012	33.6680960993428	42.4598580618097	33.8239356624073	43.7877121608808	34.5482224787529	34.3223002839285	30.5591699591375	42.9809062784076	40.5910301636554	39.6733694108532	41.6658231267397	41.1190484210961	37.8892066577648	29.0088098129126	34.8690270724057	32.5848172075835	49.1478448334202	24.3829231410715	33.363702001588	28.4317239489682	29.9856794622435	26.4013149727849	46.2850105844918	43.83692727798	44.4151520433331	40.832284223843	59.5219659337157	58.4961451212302	0	33.1348759203881	37.9364837603449	49.8877881283082	49.5132363347711	34.9061587860763	38.4477307705921	50.8998107914984	52.5581680545489	48.6178572621481	42.7473764494797	43.327841383819	50.530134131377	44.451067321161	43.7423542828924	36.3194551874711	36.7263556570653	40.858002299774	42.4764509778332	29.4218893132933	33.9264213295029	38.4709181231279	41.2870564743907	40.0477359939368	33.0676154991429	49.4971042503432	40.5989484360746	39.2095811186573	61.1928821264451	32.3206308540837	29.2387026902438	31.1589922066022	36.4978786082712	38.9856195796379	31.5525617157515	36.7861392440015	38.9863218942231	32.5230437106719	44.7604227537598	47.09634489865	44.2211540521661	35.9051763634166	41.1386296372688	52.4514445042842	52.4945281356325	35.7646876452373	33.9863707204932	28.5359263621656	56.5815645877918	43.7151718454197	40.1341745765282	41.1329398620934	37.5860880898903	27.1115900274384	27.8016379210067	37.3907995477225	37.1606161315811	26.325638681491	29.6267801235959	35.7784932538215	35.294421783116	69.2921307634568	28.3755196267567	51.6945373733829	31.9680156946238	41.7044225254942	27.1568664852761	27.0115024682515	28.1740866133395	29.7041706027211	33.7254946740306	31.5661071324721	34.0231828934468	34.6135973669253	43.6615208112342	38.6109305065146	36.9350472910694	38.3436621482702	29.2337748766025	45.516717892445	35.3001727426003	42.1702860480602	44.1266952063096	54.295346537225	54.7377304499446	54.4974000676137	50.5464236237444	29.6447111027373	47.7247124569227	34.5669724889865	45.1074990233598	42.7454305460773	48.2273744732244	27.9695157548533	32.0719401469833
"GR07"	33.030691635881	63.6667091103811	35.4097360599333	36.9277493876897	39.5091743623177	35.6565412075425	37.9431579886995	36.0269483818643	35.4742489248686	38.603702489403	35.5005990356669	54.3023313665681	33.7036935457199	40.6259122303486	36.4074021968171	50.4768717114127	37.2386172770024	46.474548277216	30.9936684899529	35.2764438515072	48.9258426847929	30.3661493202742	56.6845093187999	57.4140851103626	41.3962282074991	35.5809190899811	29.4041064557051	36.8704082295865	34.2171857980893	32.7372085435813	35.2410778416999	46.6613432542841	37.3815378337738	43.6171037179128	59.5717381882818	53.8444632065059	55.5544916996005	34.755998157446	45.9264065639679	35.957989111779	39.3921131703854	39.476485505582	47.8644763779213	36.801561622018	36.0494400464534	35.4359110436377	46.6608932639179	46.2331573208991	45.4957651103641	44.0602910692629	44.888424212215	35.8273297501178	34.4448860047662	40.2122970849668	38.0034882878288	52.0376750652406	35.1368914357275	39.8257258934906	35.3782523664609	37.1811857807459	36.628569721322	49.0115182623524	39.6518901637744	43.8050053834316	33.6082236982844	55.3613405736714	53.934298246682	33.1348759203881	0	33.7527512467141	46.9360497942268	49.2002508631108	39.4470204246211	42.4342738019125	46.3107597366936	47.6197474495121	42.7568733391219	38.0639022456743	36.960062032979	42.9014546313804	38.1545256675082	46.0210342046589	40.2508654516611	39.7384684842207	45.3708326230824	45.5606739052587	33.1291464461385	33.4565800318997	42.4906433544967	33.4425862317528	32.1436248182604	31.5491119245128	50.2140514025382	39.4523587211017	36.0238338049803	59.7572332238323	36.6700903207848	36.9817117628608	33.2668792208013	37.3207322735348	32.0143527986345	31.186780083235	43.399893767945	42.8292545732639	33.2683737123208	43.8219217432485	45.6813779189195	43.1722923465286	36.7093381020013	43.9236704652028	53.9054268612575	52.8751172369529	35.9415825286334	35.5499055417247	36.8153089434904	59.5845234171657	45.3183375978904	39.6637213461964	41.9264389330798	43.2774825990031	33.5233325199686	34.4868301061792	40.7293631993158	40.0845202443733	33.6506763267011	37.0697090919904	34.4340895648732	32.6035587047111	72.646550357807	32.6973384888447	57.3850275695211	31.3104097429843	43.6666568370636	32.5119916893177	30.3793415659933	36.0292855855528	34.2815274272354	38.7816772656685	37.8575589038035	33.8681543988014	33.2713972541705	42.9921037342277	34.2999218038493	38.7381603802706	40.1518632455748	36.0266750672456	45.3971828077834	41.6005736122281	41.6844416014025	42.5065189096813	52.3498690809405	54.3412240325523	54.4549970650477	52.2107099199584	38.7459801146744	48.5327632908129	38.0925514697128	50.1533937893486	46.4614277597137	48.1286667617258	36.6992983065039	34.9774608946856
"GR08"	41.5521998441444	67.6038648368131	42.8446323541569	44.2269995229396	44.5201798110401	39.6766160557117	45.6824800470789	35.9846609524885	35.6000206366576	46.2209892264911	40.8001938313872	57.8198110717912	35.755445791125	46.9398046758611	33.8897999049612	56.3074539659229	38.5130955639412	51.9730691498958	34.0772319803663	36.2318475028115	50.6019255475477	35.0217570660578	61.783114943152	62.7604816186975	46.845499435191	38.5181892450949	31.4503925908342	41.1298015115783	38.7419245186185	34.6887628226484	31.9782560645106	51.0031511517995	43.8624683121584	46.7733631348882	63.2693491005312	58.1467590631325	60.4810822834466	39.6863054230277	47.5143549311095	39.5257020311738	40.915648103307	39.7985871065917	52.906820751897	41.2521854791406	40.2805358586363	40.3675756673183	49.1951132072955	47.5792630271355	48.8827126858019	45.8134123205802	49.9070722273506	36.6222701945562	43.0505969710225	38.5139651567633	38.6171335050592	57.3849109786646	39.6421626767689	38.3837383407816	36.0901464791552	39.8509545644158	41.2953182888177	53.3606669410624	40.7646334141344	43.4126473783508	33.4725707853488	61.0976444963555	59.4145596775608	37.9364837603449	33.7527512467141	0	50.6855795294853	53.67560178648	43.6500170358334	45.6449489068906	39.9324560690394	42.0596842641468	33.6052324330944	46.3591254523102	44.4416528720718	47.6034132016348	44.5332289480526	44.5359763247075	41.3972371764976	39.9567663199315	48.4006454585715	44.4306291606637	35.2929071760551	32.524920641829	46.3029543507457	29.6049117050946	29.0149020660333	27.081249261378	42.6108435795554	48.3101769130334	44.1783371954022	52.2279184701049	41.5311717646447	38.0076649137911	35.4954767185627	41.4747508857513	32.1767754114683	36.2753673618686	45.8375733658206	41.8842140988868	37.8818584979028	46.7130555886405	47.2574607002411	53.3800040604038	48.0608425958274	48.5554361134371	48.7875017323692	49.346016301668	41.7969630408097	41.5637097001657	37.3472443125063	62.5294486795822	52.0454444668007	45.7221233895284	48.0201663241413	47.7312162673324	33.6665849620082	35.2305827905754	44.4884975395189	43.8378280417663	37.9741203554751	44.3067405728902	44.2821542274062	42.694264199824	74.911086435726	36.8205715276149	56.5490578604793	38.1743316528793	47.3721125837781	37.4814166060396	35.0977357829507	43.2152785069081	42.4817627162603	43.015792397126	37.4566951392909	42.3244014580145	41.1621634476018	47.3042824335711	43.7905067754881	43.5536260718484	43.3565969398784	40.2765117184049	50.7412158679774	37.5664841183569	45.8930292537961	50.0866936943485	59.4319734275865	54.4704255068436	53.4807255169479	53.0111581810201	39.4915250579987	56.7215835804599	41.0170896278819	52.3645861299891	52.4581069050911	48.8120406718326	38.2940740681243	31.7164344673627
"GR09"	54.2028549005941	58.882749172923	45.6977316390569	48.1982623071913	51.4920437915566	54.8842165875176	49.4112144723564	50.9701801867911	55.0365872575632	56.2643956530114	55.5189407683214	52.1633128723899	51.7509037356792	50.9629890525848	51.9218813051502	50.2267462278826	52.5648431062224	47.1401210376541	48.9599624351487	49.7156924956857	49.2353662237988	44.9867446014908	50.8630946226514	52.2169887187573	48.5175080505301	52.7233902448764	45.7592876873584	56.2994492408802	47.7466888718082	48.7975067155039	51.6924105136947	45.7725647372762	47.2127786852112	52.0152600587396	53.3566230474674	48.2937401521003	51.3070918219696	48.6008198371232	53.0060009003983	45.6229933751423	54.9986341202133	58.488254057893	48.8591061074186	47.7025149784121	43.7935470641728	46.7407481178151	54.0597377223119	49.7311385151166	48.5008217332598	47.0950573753461	45.4038008408458	48.7161193034538	49.4657178675922	56.0589694500191	54.8109872329561	49.5254923096035	53.0552041054127	57.4261501032533	49.2469364171921	49.1071911806844	53.1862922305146	50.4623333193857	58.0744808868262	61.4354908991213	50.2108925257084	54.7650885060536	52.4088055206249	49.8877881283082	46.9360497942268	50.6855795294853	0	23.0138977743552	59.8300775425388	62.2825632206622	57.3106665213505	58.3382425265084	57.4874458624643	45.6803151557649	45.8858151406422	51.712743449188	47.5604378692611	55.4912729396246	59.9128320500009	59.2887643240329	60.387665420269	59.9353794320633	50.3035041447349	50.4471811105182	53.5080013156837	50.5786340692355	50.0029382396623	48.1998987399271	62.8922112915037	50.5803197026306	49.296495294114	71.2674780968381	58.3653208245836	52.9552876767528	44.669628047742	44.7368078793674	49.6833083046199	48.4707639670593	49.2950598131081	52.9274504797978	49.3181604977864	49.3812346880701	50.0242382892893	48.4913444520545	48.6321750968962	45.7753107171664	56.3885834139912	54.8779759929077	47.6663415997381	47.7882483877121	46.9873254045258	54.7290655613833	47.9797405579722	44.3668370776055	45.7622705776446	49.1848714598683	48.9411568339449	52.6531962779705	46.1327078953643	45.8666548472679	50.2977829823991	52.5491787301223	48.0058039380759	47.1378356100155	67.7849218781143	50.2572897290132	67.3633580470271	44.2429581736281	47.3962519512034	49.3889424941564	47.703662943848	50.3847528674237	49.3822485225042	49.1129100309731	47.6947385623259	47.1247652004228	45.8988119719131	44.9638715713904	43.9629042672798	42.8073915878012	43.5742065552137	47.0655664920217	47.9820901025297	57.1880142201627	42.4980329864922	46.482127232685	52.1130703687026	49.9534855652546	49.8862130268245	51.7892133373166	55.6571558060717	50.7712078102636	48.473912499667	48.9266840749724	51.5397171762132	47.3385110770737	56.7445089022586	50.9960637249452
"GR10"	52.9494587993165	60.0072440511322	49.0311031487904	49.8305414651752	49.7453078106906	53.1808609813801	47.5912712692908	51.2028991760605	54.3334248027506	54.0245668268607	54.5007176833757	49.7313063354654	51.3061604154445	52.8283252667826	52.1604950566165	51.6562555057208	50.9861975825683	45.0633629325702	51.1490060412248	48.3127495763263	52.4564667556479	46.0004735795642	51.6416160915888	52.0646439840252	48.1943020640209	51.4103739925196	47.7795169546158	54.9565525187631	47.4300183857337	49.1177683473289	51.9619498326204	49.2934460854359	48.4368940380706	52.4042503968058	53.5015773083118	47.6454607573313	49.9524136594656	47.7199092978401	50.5001578057066	47.5111686333637	58.9473127750802	57.3396073928784	47.972904266161	48.8821628893955	47.4190704583789	47.5668277200655	54.9861680875364	49.5620316883591	45.8335833867994	48.5941371481086	44.2748622317764	52.2927101219267	47.5188983338793	56.402805788654	53.4960044947075	48.7747362140904	52.0547425503243	57.6112427385698	50.0645052369759	47.4346436159471	52.4243601177034	50.4265303941734	60.8180820334135	62.1596461961012	54.1204219845785	58.3979734624772	55.9894144060016	49.5132363347711	49.2002508631108	53.67560178648	23.0138977743552	0	58.1111331578373	60.7360169700902	61.2029230309993	62.1143949465003	59.8707074279004	47.1586403550975	49.4372416055678	56.4174007226722	50.7156818326829	56.1380395149296	58.516377485732	57.9816430567725	57.6905853060074	57.9816488972838	51.0077788760684	52.877183614867	52.7710079838709	54.5246855611555	53.778284862481	50.0929109406168	64.5026748356009	49.6335590040973	50.3998394458509	74.5844445293938	57.402395673443	53.3061371941404	45.8262947558151	46.4279535687906	53.1515192245017	48.2562714365301	47.7693504698913	53.7637369053332	48.6372103322149	48.8376744661531	50.1495101156426	49.3210959493313	49.0168342328718	47.0783863732049	57.0586846712471	56.0542093029888	48.1727209274158	47.4795440431513	46.845182943032	56.0573399573473	46.4765814638425	44.4780999205551	44.4659523141911	47.5174562300852	49.7578420678498	51.8255123280342	43.7627838030998	43.6066679738485	49.530055349165	49.8433592042821	48.0406052765145	47.8432869513156	66.5865878144535	49.7166632292384	66.7975614662286	45.8375534432285	49.83992135417	48.7542775518983	47.8008704719642	48.7330600470775	49.0864077723234	46.5881508974022	47.7039431653724	47.0007724353272	46.7080687422138	48.7165516731461	46.6328450794015	44.8392511729766	45.5515852443493	47.0953575007989	48.0038326155007	58.3812967390609	43.0523551377187	48.4710239863181	54.2036946812601	50.7695746826411	50.4832666232904	52.8008568977387	53.9052750119963	51.8197257394982	49.8130494325725	48.3385938226806	51.6734184402202	49.0134369838563	55.6434805552144	52.6605590371549
"GR11"	27.1378261539203	74.1841639706641	49.2076137710581	44.2346189446372	39.3085095965158	28.8972424903323	36.1738176211465	38.6037957528124	30.2588392845607	27.9815329057146	31.8270584098205	56.0055306120002	34.0584171258984	50.3321887063884	35.2599505072738	60.7584607096669	34.2657445282039	50.6708734457303	40.9922895540805	33.7273660314701	61.3019693105021	40.3644139649876	66.0949780487313	65.2940184853046	47.2967145377332	29.3633087721984	40.4904690689247	30.1034768472456	36.5473857680596	38.1912016775099	35.6379900590949	60.883907969284	46.9420138500348	50.2097290198676	67.3516352470653	62.818041889444	62.5175737964124	35.8103113226839	40.093886204754	45.2465780098924	45.8657182032076	28.4615168199287	52.4882925912992	47.2389583168906	47.8495663107961	44.1496971348321	53.8492722379374	49.0979532191397	46.4095167514385	53.9080836350232	52.9528407472794	47.4268404906253	34.8961085248583	39.8815252402808	35.5697101739803	59.5595928989856	31.4358801863716	35.7118749501807	41.6661595714162	38.5181096627398	37.1846872027746	55.9509729251365	46.8155564281732	41.6400313299386	46.7989101433081	64.7153066967974	64.018976235154	34.9061587860763	39.4470204246211	43.6500170358334	59.8300775425388	58.1111331578373	0	13.6951869086327	56.7494505120828	57.786940287728	48.8964926367274	48.3446845438124	48.8830621380018	56.023967358311	50.7658103537644	45.9653902264495	27.8920544724695	28.8480124983514	34.4158976041211	36.6371337142359	35.2795208714973	41.0248266783122	41.0849985904319	45.9842096314242	45.0388964350567	37.2383414107845	53.7261319867807	40.5860267786168	40.1275257862645	60.5120841612746	27.4302675962045	37.3965406779052	44.9955151520042	46.0066222378645	44.8904661544017	36.7810599616287	43.1391186077426	46.9429345353403	35.1723352891311	51.480604927786	54.0661546549159	53.3594271719506	46.0120531860411	52.5077497724809	61.2042324482092	62.0285953934138	44.2577768137909	42.0716890433843	39.1751876333996	66.300361231583	50.4619548038238	50.8554983546785	51.04569950339	48.0037228008067	39.3299630329585	32.4401831240502	46.9017161404577	47.1815855235553	35.5386791889099	33.7100450681836	39.9432267444626	41.1095996201514	76.2017933270216	34.735675584696	54.7780858828249	43.8513999570827	51.6323684328343	35.2581294228706	35.42232880334	37.9446017061862	40.9745932060733	39.1351767243759	40.4561524957317	43.9898360881009	45.6097605814989	54.1659006847331	49.8442862304174	49.5594509725295	50.2477225089694	40.7553481299246	52.4291596396663	43.2086207803483	52.6170629289453	54.5059978470219	63.3695291399425	65.0934232675573	64.8104610052692	60.5440451437458	31.0420850525168	58.5006995027219	46.2547729010494	55.570787686615	51.0089794088191	57.5747836133692	29.9115064186288	43.422293838313
"GR12"	31.7265690096625	76.5248948544091	52.3686446406382	47.7522005313414	43.1902039541111	32.3287263846947	40.792056273351	41.3993855158317	32.4744499881351	31.2360301144534	33.9047980395789	58.6276681969432	37.5932709186252	53.4055039315939	38.0343811929851	63.5343342711415	37.8378541235173	54.070196738648	44.1937551380589	37.6199075794288	63.7678215087577	43.5403858354924	68.7446841700701	68.0314171607914	50.8916516944365	33.7698346395715	43.9486000035271	33.3830598974881	40.3015506030901	42.2033079812178	38.1224102160896	63.5557507459172	50.0033545190176	52.5244594617671	69.6127735693849	65.3543168431637	65.4631886006977	40.3525837328172	42.4916596470727	48.2119521304172	47.2382847221921	30.6493991177997	55.1163469753621	50.1062695673217	50.9749098202672	47.5087075960274	55.9690393420514	51.6425935698385	49.7435879060197	56.6274248987482	55.6289154061268	49.5712916267659	39.9021004054238	41.10052279289	38.0504599503635	62.5768382988814	35.4618490172585	36.1526508557421	44.5531049387036	42.4689447531104	40.5405554150257	58.1997756228029	48.3981585442636	42.7751179087238	48.5420979140212	66.6738353894652	66.0832543900817	38.4477307705921	42.4342738019125	45.6449489068906	62.2825632206622	60.7360169700902	13.6951869086327	0	57.6951711016711	58.3801124760079	49.4288932432867	51.1549022016213	51.5732698043575	58.5081553337797	53.7702838052223	47.3424125023894	29.5053611552468	31.0933265120673	36.2754876750632	37.4806769882802	38.3678556837502	43.5456616477024	42.5757297319377	47.7253263248045	46.6812935242025	40.0786617481258	54.1825271881342	43.3208843798083	42.7008075437103	58.596980094125	28.5506413872535	38.8978925551424	48.3772456675592	49.3807953124783	46.7316262330505	40.2247178359784	45.3456351147603	48.4578986429988	38.7064476279321	54.5630420843923	56.872371738548	57.0167276874173	50.0683619435543	54.825043741254	62.9959390527631	64.0788964387859	47.5504340059126	45.3522612381386	42.6568910118996	68.3757208946849	53.1365351509957	54.2389322112263	54.5691144287439	51.5567068156223	41.985733768642	35.731338419678	50.197618952152	50.4309156390218	39.1563739936739	37.8040280326671	42.8683067788952	44.0395232637584	78.0272636692066	38.7054248009897	53.8541180262241	47.5001540778908	53.5863673994929	38.856346225961	38.9767865840618	41.4747904330723	44.3515888881241	42.3415770405402	43.6844702531268	47.0809399893313	48.4814622233312	57.0034886016902	53.1426179680167	52.78332346954	53.4527449245838	44.4766593190342	55.02614359497	43.3483378148569	55.7965678848815	57.4582568029784	66.0738423683022	67.567662773215	67.3596745564785	62.8119500716705	33.0841748888045	61.2782684229641	48.9422872651554	58.2187822305533	54.2895167740577	60.203539603296	31.8158074770738	45.8034703295439
"GR13"	53.3698569416336	71.9001429208307	50.8597599224775	53.6290051639849	55.076471549055	53.2034133130402	57.3142531724777	46.9970144437021	48.4115186843226	57.933761215867	53.2431844129199	66.0110135974009	49.7276548023754	53.753912654939	46.832016449654	64.4340445905028	51.3692734737424	61.6478385452261	46.9203794080446	48.6425296214164	55.6047620382484	48.6589497063652	68.5035991488467	70.0583162578147	58.0177424639738	50.9720767680264	46.6003472523852	50.3744804764479	52.4081588384985	46.0834998272336	44.6245202363654	56.8133094497029	53.5920282219597	56.6359396814109	70.3822408414339	66.1394939010442	68.6625157991467	52.1854166752556	57.5231255360738	51.0888508373754	50.1172272704095	50.185752034663	60.7265354673129	50.5960582888938	47.1703618156893	50.9253696074526	58.5594528319406	55.7506759236809	58.6415540665843	54.3179876977808	59.9688737932775	42.8852640797671	55.250433806177	48.822526950392	50.5245370381926	65.1239809303326	51.8966144327249	48.110407502309	47.871831360873	53.2428599545231	53.7279038501583	60.3440365226532	46.8689128327811	52.9186850064948	41.5574500610992	67.2777518847639	66.0482176131489	50.8998107914984	46.3107597366936	39.9324560690394	57.3106665213505	61.2029230309993	56.7494505120828	57.6951711016711	0	14.8900282527295	41.6425302202874	58.1099912962605	55.6483494528202	57.0813811095015	56.4713448746778	55.0084519803774	52.3602463239282	51.4892218387164	59.1037220494276	54.445098955304	49.6089270772628	46.9321571960045	57.0400464757999	39.8242352291006	38.8699412357653	46.4520581094797	47.4528986076764	60.169612853581	56.8802588371258	59.3394438519063	52.694578980421	48.2284059749689	48.811562402113	52.6690097107039	41.3623682284463	50.3162679618305	56.7026061245973	51.7669361484347	51.9426532253983	56.4070167371789	56.746999899167	60.9452349604111	57.3462494773119	57.2521140692593	55.1143461855401	54.4619727738085	51.8922704675158	52.1429295661449	49.9590334079631	68.3566165157541	61.7614035925365	57.6013610863631	60.1471878648105	57.8743985506194	45.8596984082097	48.5210805930424	54.7529085954368	54.4368349632691	50.5259337517503	55.7803184768337	58.0861253486584	56.6658127485465	80.2872483744216	49.0833941594624	63.9833949496716	50.7988737094265	57.1490351219106	52.027320212916	50.7092395997336	53.8123288325895	52.7650963408608	54.5867971567622	49.7105777317231	54.0891761950581	52.8330041172078	54.6261984679988	52.3714019719716	53.0480259044857	53.7027622752873	52.0650361704753	60.1169645392886	45.0894628044004	54.5054023399501	59.0276533136157	65.5099697217194	61.5283549604756	61.1767379801691	59.3164100874881	51.6087333859855	62.2717678228544	50.7422595735944	61.8350262993468	61.515193937196	57.764026213123	49.0606070944667	43.4712926824364
"GR14"	54.8297496986525	72.8812397029248	52.4146316533699	55.1361354466883	56.6412763145273	54.5856115055598	58.7326110396598	48.8086379015525	49.820016107428	59.285775911572	54.5461045301241	67.1815747844922	51.5032447505902	55.1696097379133	48.7426409898293	65.4831251739936	53.118442251267	63.1003710162018	48.2781883566274	50.1948383326744	56.1338553494511	50.3426562769866	69.3813830881023	71.0190091683836	59.5126615041262	53.080701048403	48.2267851985997	52.0759170587689	53.7410506082774	47.9372176087814	46.3884110544871	57.7719840084979	54.7271489084287	57.6438570883858	71.2179488151384	67.0505246763044	69.7212231781289	53.7496118029044	59.0493473197308	52.5744917253071	50.9492906863544	51.515884455167	61.869179541891	51.9063197217681	48.8117492489073	52.5153239086973	59.5148505009606	56.9078974093757	60.2119607941279	55.4849205617956	61.1501602788583	44.0922174488352	56.763908780901	49.2721027340996	51.6567010324936	66.0222277189187	53.4822820700339	48.9953273854007	49.7849665593395	54.9066023422327	55.2560874776905	61.4190448743127	48.2991862439104	53.9995779939393	42.9097805097749	67.5502045943913	66.4079311758514	52.5581680545489	47.6197474495121	42.0596842641468	58.3382425265084	62.1143949465003	57.786940287728	58.3801124760079	14.8900282527295	0	43.6654041651894	59.5213041387593	56.7987647741882	57.2841994862075	57.4674612171342	56.1698236416139	53.4987986588464	52.6841646343393	60.6429601454547	56.174846495092	50.6395805261756	47.9409182456539	57.9880994441421	41.6784351089648	40.8057925342375	48.0458120552003	48.2036643934073	61.4285849161494	57.7874174962788	59.083480367089	53.9210520948966	49.7073105567652	50.6388503949922	54.4832185714626	43.1528920956271	51.5570083256554	58.1332899160231	52.6136227288407	53.1803301787855	58.0262758368627	58.2677105272933	61.8864898110516	58.9171025388948	58.366663671853	56.0528054214311	55.6217591063422	53.5317703409949	53.7856541329759	51.739935181433	69.3076594313712	63.1065473436566	58.9315941108497	61.4097241017664	59.5116400785008	47.3929128515625	50.1629330376184	56.3834844021946	56.0887900061021	52.4101775015506	57.4229966564922	59.2894839486488	57.8736690204252	81.1581167686308	50.7673478105134	63.8977960204001	52.2130618243746	57.9677786111292	53.53447208679	52.3206428816617	55.3903375815566	54.5647725053822	56.1136383349797	51.4728711046385	55.5566968289785	54.2966449997679	55.8235283253789	54.3854850700868	54.2585672973434	55.0903014423715	53.8756805642404	61.2783302952147	45.4654276402499	56.1604589891803	59.9037734423738	65.9728500146305	62.5075336212142	62.191570425245	60.5168693929375	53.1342795144657	63.5198579186813	52.1600344551294	63.1431800612192	62.4655612202592	59.0681863318429	50.4401031009868	44.8520792552411
"GR15"	49.4802457808783	72.7049668643663	53.8062583257651	53.4151544909194	52.4592529007655	45.8944232378149	54.1656719949593	45.0080756211674	44.0864494241396	55.0913710762866	48.8173509083613	64.2947066455623	46.1127973518554	56.2699247089732	41.9332993863336	64.2039182324929	47.8498782765345	60.4866955291364	45.9886295512818	44.5820017473444	57.0324388279399	46.0080660130918	68.9960789608622	69.5803278844654	56.7063606873498	46.1937386247756	43.8359477478323	46.7774215591582	48.4250308221513	42.5743467980366	41.2720114091649	57.9173005163236	54.3145556977978	58.9981472041666	68.8576250290583	65.5554699739037	67.066745088454	48.9650402854691	52.2525855385994	49.5292591112259	49.7602531728061	44.418377139407	59.6629787422536	51.9026001369587	49.9711881038523	50.9133772454542	61.1402510080996	55.3991209979461	55.4189619695313	54.6717812674772	58.4438715484132	45.6227498123421	51.7547127808027	47.6070310950018	47.0903843466259	65.1347602844253	49.4224181417389	43.8079706545761	47.5243908695965	49.6476522709949	51.8872720084521	60.8590115501077	43.6126763356898	44.2705991232821	41.490420279973	67.4798388898278	65.7384370593718	48.6178572621481	42.7568733391219	33.6052324330944	57.4874458624643	59.8707074279004	48.8964926367274	49.4288932432867	41.6425302202874	43.6654041651894	0	53.4796934948055	51.9347043680644	57.3998962756101	54.5076940006224	46.281206543142	45.7789455143468	44.7693929633849	53.1038578891393	48.1711145193404	44.5808336240017	41.5431474249243	52.4102610272124	37.9128335041431	36.9690434862096	41.0027087981624	43.3338482028206	54.9049455545981	52.1304572849208	53.7687870525607	47.7324710950187	46.5234245105199	46.3350474632038	48.983986595609	40.1395608289374	45.1804007248124	54.4136153698561	49.4333885618351	46.4509910685933	49.5158540789476	50.0406214780863	60.9869719932869	56.4472167992823	58.9017085027843	52.2092283800781	52.2247257306518	50.4279139944491	49.7241022952198	47.2949839363663	69.501176517335	57.6366607570949	55.2107637377643	57.3494540258514	56.4279943224782	45.2205593909284	43.6085187874221	51.6204132486063	51.331498910179	47.4708472216567	52.5802802554207	52.1145414747187	51.3788960467699	79.4726021627603	44.154603344938	60.7866156178748	47.9545462297817	57.5533319026429	47.1880866496913	45.7829798797519	53.0098988758082	52.8817221219253	51.1538044595228	47.2009195748894	51.7317794414063	51.0483405884411	55.3854371580812	51.8645190780314	54.0728894035141	53.5194098432894	49.7702695498568	58.8934742463061	43.8449727384067	53.6057739589663	60.3464792141226	67.7542703684743	60.7858229372275	59.0555579256405	58.4920729179975	46.3475528825343	64.0323413170022	50.9972713676168	61.5975203431132	60.5657643332984	54.7158150204418	45.6850487785727	42.6518458764873
