"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"	"X101"	"X102"	"X103"	"X104"	"X105"	"X106"	"X107"	"X108"	"X109"	"X110"	"X111"	"X112"	"X113"	"X114"	"X115"	"X116"	"X117"	"X118"	"X119"	"X120"	"X121"	"X122"	"X123"	"X124"	"X125"	"X126"	"X127"	"X128"	"X129"	"X130"	"X131"	"X132"	"X133"	"X134"	"X135"	"X136"	"X137"	"X138"	"X139"	"X140"	"X141"	"X142"	"X143"	"X144"	"X145"	"X146"	"X147"	"X148"	"X149"	"X150"	"X151"
"CO32"	7.3200864428074	7.34833417097969	-14.8444648402109	-3.76136152400712	3.43793832431663	2.07594546848704	-2.94080669482855	1.48128383663279	-10.7760406202088	-3.29397282372854	2.08984168309611	-2.89972515087799	3.13057796807358	0.952868233608764	-4.24731758233757	1.51233275584958	-5.54255199095863	-2.11160483711136	0.898821460336897	4.92302789912097	2.92869144506055	-3.94793614488773	1.51454146600772	-2.51363101836009	2.37499428161886	3.2455724346283	0.81354817701251	-0.892614414404272	1.54404067289715	-0.520148052065314	4.05709098773295	1.15219313663418	3.39456911490822	1.18559284299751	-0.316311261302506	3.23116037678244	1.76687848087223	2.44922645333091	2.48693863022435	-3.03778842166112	-3.70768564002787	-1.42582545628469	4.82409622835721	3.49335115088914	1.26792213666078	3.85439969135006	2.26108581310417	1.32061867513716	1.96089894366344	-3.62728667783583	0.799316408063976	-3.22156569866069	1.85794827684879	-0.606348004157683	-1.64134820533076	2.10460099937787	-0.0483901237312271	0.785738559226204	-1.60699518027489	0.438224468032732	1.86994300688422	0.235818463803564	-1.37797018366023	-1.1601735228925	-0.862830272560698	-0.579261852867967	-2.84805235030803	1.40289684793597	-0.468633375114358	1.53349253435323	-1.88057959638777	0.180644375933909	2.50302524880044	-1.16282927131924	0.921419673040447	4.20089711082223	0.136976759808777	-0.93164015180484	1.40699915645384	1.33703437890436	1.48308997403922	-0.579459528422602	-2.94442619591277	0.249706833878104	-0.174264933475706	0.353778238242234	-2.76959556035244	-1.98315223720995	-1.55099695569728	-1.47605331638545	-0.784521776644041	-0.290584231749793	-0.986509359084717	0.012704536758419	-1.55677815686447	-2.67314880750382	-0.584226185446271	1.87720001197248	-0.855599984426635	-0.913468643521501	0.0875600239767239	-1.2593654713006	0.762516621118076	-1.71519366512765	-1.73717203590909	-1.25808534682309	-0.709855803192621	1.91618791654259	0.577630358308441	-1.70477511455811	-0.858117954412053	0.997631280053953	0.0783687911327897	1.024864874266	-0.734044330164506	-1.09240195555505	0.216072537775719	0.336211176813425	0.396173212084838	0.502974479652134	0.216742828030277	-1.4729001275302	-0.204900198301942	-0.143324518809593	-0.631862656816427	0.245658771996355	-0.227468531667051	0.149484336880408	-0.25567934977424	-0.433108392063282	0.713061995392162	0.472403057406732	0.216800028769657	-0.110856943338991	-0.550576784159367	-0.409477478553079	0.256797470923437	0.513174751367545	-0.0793541145606796	0.301921395045779	0.915352974188618	-0.538230354700407	0.474363939796318	-0.164648703725961	-0.390599774520736	-0.37020991511286	-0.0759543995108	0.25049216130907	0.0523611270591008	0.0901988640811754	-0.224577359692349
"CO33"	-10.2944875790899	-6.80895840610921	-8.73912041169097	-1.59763872598679	-9.41502104905594	-3.55376126324845	7.80876610674411	2.81843765320545	-9.17306240746572	-0.739177733251816	0.861532133683257	-1.48498010683383	-2.48865298060603	-2.92831636771829	-0.855671844879579	4.42691270430869	3.87671479452221	6.3485467376081	-4.25593842434322	1.00086662220455	-3.49313882028326	-1.88323887756936	1.19091333851748	-2.77897959444622	-1.98405850538464	1.58221035284385	1.508897798213	-3.66385225250303	3.2932364416411	1.8414366125099	0.704129833830657	-0.854300412982692	1.05946295078896	3.47288384842604	2.10343737685553	-1.32870261554123	-1.01088639428108	1.83886069642996	4.25834455143333	-2.65307663303515	3.83821888244246	-1.02889036741663	4.32583794598823	-2.14259013230516	0.376195459708452	1.09910427577961	-1.70858580612952	2.57764327257635	0.226781211886827	1.2152014785533	-0.267119094991507	2.03711982833064	-2.64712259644423	-1.80937005758978	0.686387290292256	0.126060469125229	3.31400588056428	-0.423812876111253	2.14314941931207	0.184931414323715	2.26498710890016	-1.04921478597926	0.212506953290077	0.950458397174512	0.625976874193678	1.65296726624099	2.03762362324013	-0.0979598803435356	-0.619469577199568	-0.333985664681675	1.80390505834941	0.0403348357227893	-1.67074487568141	-4.66268879893621	-0.257746554073027	-0.409190202465793	-0.589893836206666	-1.40616905680794	-0.18612253264574	0.227304539922172	-3.33036602101679	-0.833045248269924	0.814448779756918	-0.965833096847097	-3.39225640402376	0.509905522928273	0.0750912948115641	-0.646234679571561	-4.35726484765073	0.849657751711641	-1.08754622457256	2.00743520664727	-0.288242137222138	2.31035476896435	-1.24802780330027	-0.372767541760595	-1.52907107072911	-1.79379847231928	-0.0941580154079824	1.24694754771826	0.818419146434282	-0.458095628176414	0.341470203285098	0.0848145645812915	1.59148781001097	0.269723280788199	0.231295109904019	0.0798564046905879	-1.06413832927932	0.0494970343088634	-1.47841636838776	1.39569306654776	-0.905464904413006	0.654325389650307	-1.61838067371374	-0.0677543200412397	-0.361148639787343	-0.479153063669676	0.697817563067132	0.412916167801964	0.606705500148928	-0.10809894863545	1.05921186836751	-0.508939690905266	1.62207372771657	-0.389278294226809	0.099642216292662	0.532994800441779	-0.0729092429722959	-0.0608356302671537	-0.130090275974491	-0.877075494425527	0.112028808683989	0.240214617308904	0.613546675429697	1.18542325316409	0.505285547754381	0.363142100900754	0.219587882345908	-0.328687048196255	0.428001514192013	0.0765682445433127	-0.519446110999468	0.240436184650736	-0.0169475177337439	0.338065714570081	0.0109800926853078	0.142256376711718	0.181316435898817	-0.0982487946288332	-0.401608938291262
"CO34"	-37.221454948058	-0.491554977634749	4.05336854906292	6.50226576219416	7.39149052070072	4.81269034524584	-7.10862626639905	-6.58591547345071	-4.7787318258943	-3.15571228975583	4.08800221935461	2.31757409915073	5.08473393358819	-0.934866363885603	-4.51917302317062	-4.80525940650299	1.31922163532549	3.28776337743319	-6.00239966886455	5.23248434072882	0.189699021863871	-6.29579315659856	4.09990057345686	4.71346995394238	1.63878820104253	-0.527104937378307	1.74373331617774	2.36704589357509	-1.93287695088651	-1.27615519074281	2.58818415097295	-1.41608822969754	-1.2954390313468	3.23981694227881	1.23693938790785	1.74532141351578	-1.11429106721662	5.70593681884621	-2.7953926247199	-3.04008185756052	-1.39492151407159	2.88001457019526	-0.178746201214786	1.38808522357258	-5.04087204775729	-0.0993180350135503	-2.22544401707992	-6.64097239034954	-0.551218549149794	-2.26339282042486	1.23186227452041	1.91726115875805	-0.189286195931821	-1.46093260450184	-1.27199615245189	-1.42261685430982	1.46920766718024	-0.319821863203684	-1.81013418065337	1.15287326202809	-0.435012463393875	2.95116153739757	0.220123427005847	-3.51353643317847	1.33707179421396	-1.48663199693537	0.012329054573893	2.10801121603241	-0.0502860429649338	-0.525112516702715	1.26915368228122	1.49025761680891	0.84579754677811	-0.341360216482202	-0.662421113774941	1.61275736117934	0.856886651195011	-1.38826320008288	1.13199523431004	0.723268030354039	-0.573631821105216	0.57811361302581	1.04971886161165	1.80792228152775	-1.35694540854489	1.97942787268106	-0.837243855688733	2.27885394570129	1.10009457326567	1.64596679052563	0.706995807318936	-0.466084200624571	-2.20066032502389	-0.304203335249671	0.624955387350778	1.57101722446673	-0.0294090693275998	-1.75470545496785	0.0991922960758782	-1.94767216775107	-1.01304852276396	0.339724976930303	-1.88593413136216	-1.55427553989736	0.231349197239703	-0.864920454402185	2.23812753669454	0.184041173565711	0.353235430085051	-0.265310484915047	-1.12343488949099	-1.54914963621211	1.43624497043354	-1.51165921373181	-0.798395341777143	0.181811714952351	-0.790283733821338	-1.06679380403051	0.360883025275043	0.156748931287447	-0.479378906643323	-0.378247618660431	0.353222100813661	-0.530415648355393	0.178222301227828	0.289683870052772	0.931390924557062	-0.32677452611854	-0.331526932114227	-0.170209945123605	-0.546519668593967	-1.01106605874522	-0.206896364870112	0.406303926919006	-0.179264994462415	-0.0681264319194722	0.632890921131456	-0.135997241690342	0.0732397302436916	0.113321498569102	-0.0856680924773978	0.329746760254574	-0.779760553886679	-0.0295045436589262	-0.0854495041107382	-0.322485702523008	-0.230025783948805	0.291239850054888	0.142709297523362	-0.092506373258247	-0.0412784496793152
"CO35"	8.99032460495153	11.180668766704	-6.63830156064526	-4.36127272533245	-1.00533324213754	-7.27100142468787	-7.14371959429725	5.595968323513	-9.35924688134202	5.95010252103288	-0.14570162811106	4.19831942594048	-0.243630798434451	-5.6177581757418	-9.16200635977821	0.0306588111896122	0.130474799122439	-0.772458525424225	-1.81089462406081	2.7925487452787	2.02078978210832	-1.33716477743067	-0.81944063265499	-2.44616433022735	0.435450511478276	-0.299978587428078	0.728268070263428	-4.15455816847054	3.25915592515999	2.1325791556102	-1.87307300532793	-0.730558946591224	4.35245422389912	-0.0807152697448461	-1.20674298739174	-3.20766970398794	-5.47045690900699	2.60749710464373	-0.748240428635654	2.51438847614371	-1.86554506081784	6.30082717297787	0.39849655300521	1.98257181980756	2.57733843775968	1.57049265496825	2.02059407374924	2.48524969775407	2.57424522547762	0.807851066665699	-0.789062361034212	0.265752598550447	4.22272463182891	5.64660682896954	1.74471329456529	2.79969349976931	1.12148498234974	-1.07163100795446	4.46840460229106	-0.245509698937917	1.67513234375808	1.16056042837848	1.80870609597447	1.34250606409559	-3.20329945143523	-2.80369132610548	-0.233609596909703	-0.657479549372853	-1.90677031676259	-1.98327146205244	-0.312613281792866	0.653039013039326	2.31997518442218	0.805380928132994	-0.66928874502337	-0.0150076480356061	2.83379346215967	-0.402711619864469	0.423264166115556	-0.564778784880362	-2.02055468526925	-1.57593320573745	-0.290217357454933	-1.18765480181359	0.916372445346223	1.00453038843677	1.10094852483545	1.82851958923698	0.212613791514599	0.0576606891506704	-0.748434478859859	-0.136964447681217	0.466733146457711	-1.92282518463939	1.2427711478963	0.739315444713091	1.27969705360726	-0.837772744113054	0.455490906226789	-1.721693656373	1.2820427463306	1.01133730212044	0.639972741586387	-0.0486999310386775	-0.462292526904808	0.276203918985994	0.82867757617838	-0.173211402870264	-1.78960430099362	0.104101207273055	0.798599868982188	1.44818606006798	0.650708223159559	0.549327541872962	1.05831877492523	0.432721736344199	0.900947815537517	0.729556774312757	-0.239028556592753	-0.309916766031961	-0.636682960517804	0.737755938988304	0.314062300838486	1.07846723614579	0.312049609522426	-0.147886656189075	0.529202484664304	-1.3885846739936	-1.09744627891925	0.132362023864777	0.0564702545365323	-0.811160478464455	-0.405156504115609	0.0365936160250141	-1.08831174799453	0.542008390021434	0.37997451677284	-0.375139871697155	0.327520013043853	-0.0793651573656455	0.117547590689767	0.151296106735929	-0.443777101928306	0.370807620974667	-0.476160943259666	0.029298199175255	0.429597548552912	0.232295513317766	-0.119124636364593	-0.250870471429419	0.196234658984143
"CO36"	-14.3106242888225	-0.992431682621117	-1.99959991196095	-10.3532328659498	-4.94547173473087	-9.9716814292746	-10.3116747799869	1.27382779368231	2.74774397693061	5.34339338648791	-4.4477399150049	-3.25767819513048	4.92191465420323	-1.2348378214068	2.39820327384053	-6.45177738417597	-0.274124369843815	-0.193393451821781	0.579602140039957	0.00522016938469866	-1.88030222464089	0.165726657943712	6.13816409845049	-3.72408737403416	2.10670421488065	-1.53920546448753	0.467597089282529	0.151702346757231	-0.173842698987921	-4.24531621121436	-2.20434936185714	-5.09901500842996	3.7776035406435	-0.481720931892546	-1.23286487549413	-1.47321884907807	-1.34691215130633	0.935015316169429	-1.15028095407031	2.05568593480318	-0.151634251988354	-4.26797515461115	0.740283883466848	-3.54730046061857	2.91683749348622	-1.41085933343016	2.64367278108488	2.28989911099474	2.99630237755788	-4.97813853972145	1.37145472131314	-0.157221221647986	0.139071986953108	3.40102579591368	-1.13115797660807	-3.33678889560389	-3.0979144370702	-0.23186500495207	2.42823038608994	-1.00542873657504	-0.0677734002228658	-2.42753072590056	2.71608917527498	-3.42527049312574	0.678876443207609	-0.204483192313617	0.728688734430699	-0.604950630073027	1.83347336936472	1.34035397088035	0.50717337233799	-0.424603879707237	-0.201024371663659	-0.165932219441177	-0.53574756468434	0.264783076822368	-4.38489586178157	-0.568105585409672	-3.23763653682782	1.7727922660753	0.225952378547466	0.575955160137669	2.08232776954561	0.230665812818236	1.36300547675073	-0.501836935165709	-0.10169406718312	0.890382999628619	0.0491699493861024	-0.507668069429347	-0.667978258079989	1.94475605726855	-1.4229355547637	-1.13021596336183	0.864424723352073	-0.573619236501524	1.00469694214021	0.554931651225444	-0.578998521599308	-0.299894929410718	0.292129916364412	1.55565190474599	0.286677032113238	0.312296778575569	0.339558962779565	-1.41757362612158	1.43872044268812	0.0951538133460448	0.701841985761827	-2.24807498790417	-1.26675598921613	0.529932335298524	-0.295037943222241	-1.42213266127952	0.238521798004103	0.680769181185747	0.85918152244213	-0.893971824715776	0.213447144250632	-1.02747811728252	1.23846812625289	-0.389171413231387	-0.261531043628176	-0.288229859925143	0.142806799359711	0.394126436491982	0.539313835361695	0.0905534515941013	0.617723680020254	0.498873216230241	0.0553529839548105	0.375587064499335	0.0478323846846843	0.489981592741192	0.355401035917411	1.30901454085052	-1.01409465112396	0.0955970286006787	-0.82579242372725	-0.756176540781749	0.453353480490608	-0.194620364042043	0.0213779852645505	0.110698001072336	-0.18094123550989	-0.484022186283356	-0.29750208703526	0.145352348247274	-0.403383148710801	-0.0552233605039973	-0.0503491436798545
"CO37"	-0.0305938252523287	2.52823211492493	-8.5567099758972	-4.59803121410854	1.56530324136224	-10.9268701596538	-8.23356581654472	-2.07488188453	-3.94993386103372	3.53305817525227	-2.36102674090354	11.2048920631876	1.23953983081032	-2.59410378594204	-3.81108799954024	-3.67147880275722	-4.86476514167029	-2.64157245409733	-2.83145325506545	1.14148410335439	4.35058388190504	1.05087549185484	0.4159489067896	-0.116871018487907	5.71338216622067	-2.53724722111209	-3.53273558321649	3.58440207526987	-2.80059087768329	-4.76249134054898	0.738431586034885	2.02701824647774	1.0636967542672	0.492695253233796	-0.886546986003618	-1.72760664820192	1.42039895879912	-4.7903011962439	-2.92381685816667	1.01225677247757	1.19482510741919	-1.61269088181056	3.63827042763846	3.19549608508389	-0.0823269785447574	-0.49533420073467	1.37886066959651	-1.4323849082212	-1.43051801709556	-4.9261990306805	-4.49972889661599	-0.564360920226371	-1.19201038983599	-1.18964508999748	1.87239203907977	2.90773890647968	0.751342096382068	1.89010187710249	-4.68740010293084	0.395764132703382	0.161000621906008	-1.03146203131915	-0.517587835052095	3.78718730376355	-1.29808082213307	1.00735873683102	0.624635450104832	-3.50545537356648	1.86269165285928	-1.73725794815557	1.33085935388394	-2.97180595308973	-0.582945351918328	0.0899747632873439	0.269525250559187	0.998553268001818	0.524689300380773	0.169336736364449	4.13551750519645	-0.545837851641625	-0.924875407462652	-0.949193022803066	0.981385698373748	1.43838921977495	-0.918120522745196	3.48957916869204	-1.59847457165225	2.01717407718512	0.0153008855145718	0.737365228061099	1.53963519140232	0.781856797738677	0.0871644725511782	1.47138021687975	-1.1229236041508	1.18733811079921	-0.0798238609511108	-0.184536542142848	-0.345475812614208	1.08099652482157	1.32476917118631	-1.21987046660292	0.215127801248624	1.05559736451389	-0.0416777398454407	1.20547318581107	0.395130503267261	-1.55631664575678	-0.211947066615669	-0.641618021348779	-0.423240300112578	-0.0607986402953813	-1.75731420043399	0.178293485875363	-0.265680600342935	-0.34938999604729	1.7958389492026	-0.250321914446349	-0.246038578470433	-0.312876620954426	0.372968622336274	-0.132047786292462	-0.239502918095936	-0.299024468513195	-1.43491654476263	0.200640213206725	0.401590512553938	-0.0744995144700069	0.425007582471803	0.0342484892360892	-0.320726889835935	0.293502772447976	-0.080843359282384	0.672501678381918	0.485622135426333	0.426851590689279	0.275104644725687	-0.681075593969024	-0.0360562026575634	-0.439970212807537	-0.52728337705711	-0.457341437745588	0.220756070342088	0.0399611478693516	0.687342077740015	0.0480698449034444	0.157368658690647	-0.338713257471296	0.174483122998831	-0.0402358346151718	0.0811486856263531
"CO38"	0.812605114209377	7.39402930774097	-0.00696100440859472	7.81502733574492	-7.63519846501021	-0.176798923476681	-0.353921985449219	4.90362193827216	-1.23349976942571	2.16263549341099	2.41786265056377	-3.58761433973187	-1.20948995451733	-5.2700936189262	-0.116079141595945	6.04818580691917	2.58098405009231	-1.62565447784561	-2.8216855437228	-2.86509107801789	-0.440583433626257	3.10905547385242	0.0587805210669342	0.0319871007651991	1.28961443801186	1.05420558367928	2.45477046555466	-4.75563970605158	0.709852530524831	6.12506236916636	-2.45501203881798	1.10672308351169	-3.2745309559781	1.54532528387764	2.36809088997238	1.77773738187448	0.262854521683164	-0.565353549743611	-0.112514726192155	1.06700936320578	-1.12791288243753	-2.60417614968273	-0.975781022330374	2.16659367651075	-2.0685332589283	-2.1861363204358	4.29426165897615	-2.06235650483947	-5.01489195182427	-1.40532883192884	2.9220405435794	0.178604041465439	2.8221631167221	0.497594566025491	-1.51738146752603	-2.94055555294934	-0.156131064278331	-1.89798757573363	-2.52021222820046	-3.26003731441496	1.72969487800689	-0.474925541566777	-0.393597055938984	1.00604662451752	1.72814008965014	-1.02228574492744	2.20447101228876	-1.04633711473554	-1.04848021389432	-0.604940265621888	1.06495458585308	-0.622302816682637	-1.05970546320108	1.00555788016587	-0.0275426666875892	-0.656291428561972	-2.97236324037205	-1.02508708978532	2.44877321721532	1.5735848620774	0.842708344591797	-1.17245131281753	-0.805156376901353	0.104813630489653	0.934675122314951	1.61536460458878	-0.670762523277985	-0.122245978041637	1.37184621139317	0.566745535553656	1.64367385818747	1.47110493527929	-1.80974888026909	0.507449251660605	-0.358619949519583	-0.224119121345169	0.1014494078206	-1.61101041744159	-1.99206636787435	-1.12947137028534	-1.72275905835308	-0.814254786587154	0.46778994512289	0.583903657643596	-0.315920168436168	-1.59713464942628	-0.974551992975634	-1.15293262708519	-0.549796530168133	0.499099247506035	0.710091196303489	-0.105522180864014	-0.473899891008102	0.327966521503565	0.727930685311891	0.672138847436539	0.698388133499459	-0.715927858636276	1.07807804539099	0.379256902597385	0.325973970117866	1.10677060480567	-0.293153254630191	1.84328005109667	0.74312669500503	0.68501718708417	1.08584344201283	-1.27502358023426	-0.295154125569021	-1.51879508887717	1.60631175410222	-0.149088234912292	0.49829040504918	-1.38911838711531	-0.0445911327825813	0.771849465130733	-0.0636046666389821	0.416167178749573	-0.197917314266488	0.272910632956582	0.182499899512291	-0.340847217697667	0.164452459351973	-0.51067159244321	0.0366494032842323	0.265620339406064	-0.510527005993243	-0.299612305238501	0.23509544158514	0.640851018377649	-0.2191653827427
"CO39"	14.583186522206	29.9910604459618	-0.203219502142101	-11.0211781687874	-5.58684648824822	-16.1325442500391	-8.67831450335018	-6.64611652642269	-1.01912120899586	-1.36634572612186	-6.08321484397783	-5.77717099917678	-0.527972126668241	3.32671921627333	7.37108060315024	-1.97329557010042	-6.3992425654827	7.18129170155831	-12.6848372449836	0.475509977213327	4.51980544849786	9.4109657666048	-5.17356722379973	-1.67365646329599	2.29378985192812	7.69951063683223	0.555145772487999	-1.69018975533309	-7.81584047522335	5.35651769085558	-2.96684332185294	0.822555431871481	-0.578733251471885	0.313191002120468	3.1826092478359	-3.30907058079459	-2.90566889519107	6.09728818791658	4.37141206724284	0.265037497249575	-2.56612629939286	-3.09460110021899	1.8243492426097	2.47624294205251	-3.12852101706944	0.0909992198223413	-2.436463070802	1.46476438955722	-1.05680510971077	1.56418438091095	-3.15058794510825	-2.97667685821398	-2.47973601050467	-0.114965614547523	1.38336348607836	-2.70736605264872	-0.102421982574255	2.78798947925786	-0.723457033868724	2.98264647390853	-2.55347877750371	4.40349443034421	-1.30658968955122	-0.71079372449955	-1.31659925358772	2.41957972202856	1.29205921623024	4.25042199076277	0.626908554323073	-0.0622649786189802	-1.05839500459968	-0.501995033156114	-1.21782070011589	0.481268077050601	0.994747062874052	-1.72432418773404	1.91030016073672	-0.297320835165192	-1.66551878603772	-0.190293127452022	0.307355736317155	0.442761104695495	-0.665696802986883	-1.34744695768522	-1.06268017303438	0.152928272490445	-0.143074745855987	0.908637020578327	1.61505673757709	-0.751875534802868	0.164121625432288	1.28587815026627	-0.426304544956461	0.71941741012324	-0.685695659163718	-0.476350509536364	-0.232037399666195	-0.36061323802842	0.341946863260951	0.2119916931593	-0.53276970184856	0.790293697991584	0.556034803895025	-0.690259071253338	-0.259371375365781	-0.116037019892911	-0.461089729733803	-0.155377848783571	0.903072219392012	-0.347395605366804	0.0946644081625463	-0.264592603235877	0.285996986114957	0.406530794949484	0.348231668843297	0.564408135384831	0.217437233035627	0.0240682340807177	-0.486528727996574	0.255195133693314	-0.2369663555861	0.176232852818643	0.0137946075341448	0.542815700062293	-0.228180259125482	0.0687081865383288	0.00590643192724312	-0.184531816228169	0.00918298494510491	0.468925406391886	-0.0900733346868237	-0.173451754328759	-0.25908430488587	-0.171236843919453	0.197818023297366	0.068398304753799	-0.00133109146718338	-0.0537707866004708	0.0553952545154198	-0.133284542486012	0.0583081053753741	0.152097151922316	0.125727065040339	-0.157365116294961	-0.190921478704843	-0.0358800063793868	-0.00436390289946252	0.1226868813511	-0.171988679545905	0.0139277248478463	0.0197467758946249
"CO40"	9.3715015431633	4.42136247648435	-1.71797525901395	-1.75516835157029	-17.3799772245992	4.12580984251914	4.05803272316481	-7.03380067580562	-5.38748726589595	-4.82641094794218	2.03327581843295	4.8308712082158	9.93024116509672	3.92491958296311	7.86373891346365	1.10002639924365	3.0784600394585	-1.38174347517251	1.83001089787001	-1.00961298486265	5.25861371522573	-6.2538699571008	1.01546430662793	2.25091223315968	-2.96693635114738	1.04829900096776	4.43334193134269	5.67252322560563	4.05144414188296	-7.16920065256452	2.77134582199455	6.73558742408743	-4.74710407554745	1.95689648063934	-1.9829274063988	3.6632496922589	-0.518980885139185	0.0370153132131818	1.86289583662395	1.43204352797573	2.22950494560863	0.877803688884782	-0.395862902262224	-2.67921966784217	0.291683589064943	3.0210844779849	-2.70090785786282	1.9131288268892	3.9516324116126	-0.440591690370392	-0.0484600713111766	-1.31056061917985	3.78268725317107	-0.946012768458822	0.387484049004789	-4.06403025775237	-2.53989241574823	2.37207093069163	2.63238313395734	2.60564630970533	2.11877548639346	-0.0973325745750996	-3.43176776567275	2.78835237937604	-2.20799571562805	0.353775400636433	1.41781850487337	0.902347214968399	-0.390092130530022	0.143965708204695	-1.68363887585743	-3.52721595827926	-0.647973949475381	-0.711361253254186	-3.18332035010079	-1.53265204265315	-0.0833197037468546	-0.884738810358333	-0.708179871107427	0.301660164985687	1.10666692486262	-0.51932503102763	0.762399897899122	0.49402952797843	-1.12135668082106	0.667928699246788	2.28381689473947	0.726808879313815	1.39522516005378	0.434201934677443	-1.75955528423983	0.21606584566789	-2.20069806311435	-2.17222951979172	-2.72805515365965	0.738620940956466	1.51344983787371	-0.394379218242533	0.445607628111669	0.564680322614045	0.501055758264958	-1.50579792060291	1.03658636793068	0.242423302940795	-0.686376094994417	-0.274624483428677	-0.54121546044209	-0.169086426522571	0.113185664611151	1.34085184742752	-0.267523371076995	0.360636617237524	-0.457250412333005	-0.30648668726357	0.0516355090018049	0.144757763742531	0.00472180279239512	-1.22863799200227	-0.977408884140197	0.413702967631341	-0.129736780367636	0.319127335741196	-0.363640111575587	0.255271986555352	-0.397136407751428	0.627888152691497	1.15442941992545	-0.471894967645615	0.0370124949534875	-0.172183638912872	-0.250397953499923	-0.113274799718224	-0.0931255917411542	-0.142159222507722	-0.521879245715384	-0.188584504852768	0.00257550573643563	0.157872748781804	-0.340812473450215	-0.0890924917731971	-0.0964101902459237	0.120626611025629	-0.187592609246209	0.154747836507854	-0.154261554502449	-0.0612304237536785	-0.00464251759007861	-0.156802641519156	-0.229271055083798	0.357128187545926	0.0390414191284868
"CO41"	29.3127622414546	4.51632415813533	12.8593076336603	9.73187618062424	1.67100088581292	-0.90808480419863	2.37913989862713	2.17607141904631	-7.05342542657345	-7.65484822766376	4.91643597738185	12.3212524807937	-2.61399443161166	4.86936612973017	-3.09832403830788	-5.5338628549578	-9.52452195263885	4.77313817530738	0.318421410383667	-2.75485232789362	-7.02432761617496	8.60240635298409	1.68246051163666	2.40015400072979	6.64670687037349	-2.46802075650323	-0.731057890920977	2.4267789000485	1.15940862796731	3.04754480363406	4.60980318702715	-0.275456745603649	-5.11097407399952	-0.87209517156373	0.824729156253763	4.21144045100619	3.41331738401362	6.03586231872612	0.652881302700478	-6.58452672143057	-2.90982678891853	-2.14939785144206	0.758501702847696	0.0335222591037614	4.64323941232203	2.78425721657118	3.67342488541856	1.40697258289137	-1.33674479693426	-0.480720104992022	-3.53200304001879	1.23925786530015	0.206888745611389	-1.22749663715743	0.965071763431809	1.02200883641549	1.550189832943	-3.48829860187996	1.79918058109971	1.10262718545756	5.26475888001419	-1.23298495425681	0.755764945493785	-2.52663268131708	-2.00842595195097	-1.10324244498281	2.12210428648209	0.808222648391857	-1.30912350069139	2.49558223434013	-0.255385889032805	-0.410044241207268	-0.532696126505351	1.48714691543573	-1.6487823374706	-1.54184206187515	-1.44132323216282	3.43147484111534	0.0396079686358769	-0.754029102069233	-1.48604991602216	0.0744106064133919	0.152452344242004	-0.261495389162705	1.04290962872089	-0.541077611933297	-2.58126060981288	0.368467886892558	0.439469544503424	1.40594939225078	-0.805730051803522	0.970997567291178	-0.764609101260068	-1.11654285095852	0.715837294940482	-0.175918754762871	0.773640251462251	0.736994795842744	0.692509926308797	1.2344028213393	0.518650647733255	-0.227798082557449	0.0388335751046233	0.181451224661339	1.14271898823657	0.313802127391967	0.856661699611044	-0.798639084166935	0.461936692048724	0.431500811979289	0.613069311613553	-0.241098927660787	-0.267247954425564	-0.73204925866389	0.374170823056388	0.33681354640026	-0.200173353772608	-0.478995160276939	-0.716129929273029	-0.464871692019456	0.111265985992419	-0.0830077365138538	0.772035465774584	-0.138200759596253	0.275072419661698	0.169318961349156	-0.37074055764734	-0.0472659541457004	-0.0796565123952728	0.240489537181635	-0.239651613177076	-0.196818054101249	0.435078405304789	-0.645163727374814	0.130977739580462	-0.521754326332578	-0.343110836554125	0.131884553165452	0.131146742341618	0.16687868188013	0.145133062538011	-0.344490573992058	-0.272182852872379	-0.0203734169390833	-0.0661801170728706	0.247511199259006	-0.465811149447251	-0.0709955514557869	-0.0715194738855164	-0.0470590095567988	0.284843034189637
